frequency,normalized_power
0.0,0.010214723535893496
0.11363636363636363,0.07309193036181849
0.22727272727272727,0.22893253654207973
0.3409090909090909,0.4742116618913536
0.45454545454545453,0.7033451089923249
0.5681818181818181,0.7626403373129053
0.6818181818181818,0.6195773163905569
0.7954545454545454,0.761735496383653
0.9090909090909091,1.0
1.0227272727272727,0.8482107033225619
1.1363636363636362,0.5636942696197038
1.25,0.48956636774965717
1.3636363636363635,0.6125930511854988
1.4772727272727273,0.730144561247268
1.5909090909090908,0.6156732591356499
1.7045454545454546,0.5273250409857693
1.8181818181818181,0.42760583987057915
1.9318181818181817,0.4127573190481231
2.0454545454545454,0.3205975118530105
2.159090909090909,0.34952466712112973
2.2727272727272725,0.2928935971557534
2.3863636363636362,0.24284907977198217
2.5,0.21722786082330175
2.6136363636363638,0.17693720943462055
2.727272727272727,0.185863334963373
2.840909090909091,0.22042920405094368
2.9545454545454546,0.2358607858067129
3.068181818181818,0.23430805739230381
3.1818181818181817,0.20680381357374064
3.2954545454545454,0.15886185699135127
3.409090909090909,0.19669170669843405
3.5227272727272725,0.16787988579596289
3.6363636363636362,0.13620413918449986
3.75,0.11799826768598298
3.8636363636363633,0.10120642287926057
3.977272727272727,0.11014795221326282
4.090909090909091,0.11717706291165249
4.204545454545454,0.08444119370839939
4.318181818181818,0.07817611064659402
4.431818181818182,0.07038542187262989
4.545454545454545,0.08856300239046223
4.659090909090909,0.07506082498066195
4.7727272727272725,0.07364101681308298
4.886363636363636,0.06513111239320032
5.0,0.04872536014267992
5.113636363636363,0.03806223771621182
5.2272727272727275,0.048631666310734706
5.340909090909091,0.04969378249939323
5.454545454545454,0.03879839068306613
5.568181818181818,0.03055074325269668
5.681818181818182,0.03458974032121641
5.795454545454545,0.03406379367842651
5.909090909090909,0.0297697960051489
6.0227272727272725,0.02828972197184788
6.136363636363636,0.02350258524837106
6.25,0.018692434538454074
6.363636363636363,0.015511889077236218
6.477272727272727,0.015003097863528365
6.590909090909091,0.014960592682125209
6.704545454545454,0.018637346747559812
6.818181818181818,0.015735919627574046
6.931818181818182,0.01402726159842179
7.045454545454545,0.0182741339063302
7.159090909090909,0.014321333180077913
7.2727272727272725,0.012474769304362709
7.386363636363636,0.011947091650148135
7.5,0.011377948678544112
7.613636363636363,0.01221841529267152
7.727272727272727,0.010574322006280253
7.840909090909091,0.010718929170743432
7.954545454545454,0.011718713484517172
8.068181818181818,0.0091589384648736
8.181818181818182,0.007672146803494447
8.295454545454545,0.007680934436784005
8.409090909090908,0.009220032667654343
8.522727272727272,0.009748523459943361
8.636363636363637,0.008866786161235657
8.75,0.009079258289702855
8.863636363636363,0.01112779744380553
8.977272727272727,0.007598962473891744
9.09090909090909,0.005700257613706583
9.204545454545455,0.005902023239756332
9.318181818181818,0.005759028333938953
9.431818181818182,0.00410737600358759
9.545454545454545,0.005183972953655753
9.659090909090908,0.004963392854694904
9.772727272727272,0.005396648489375562
9.886363636363637,0.004827395817920482
10.0,0.003778177688596845
10.113636363636363,0.003747650943027369
10.227272727272727,0.004125802414248669
10.34090909090909,0.0037634507809147667
10.454545454545455,0.003059258411258704
10.568181818181818,0.003869485079375131
10.681818181818182,0.0033894101903526644
10.795454545454545,0.0034067128793099084
10.909090909090908,0.002333083308306447
11.022727272727272,0.002403823703844822
11.136363636363637,0.0029747262866341934
11.25,0.0020485667866231017
11.363636363636363,0.0025184532656427985
11.477272727272727,0.002470786024042851
11.59090909090909,0.002478065747524073
11.704545454545455,0.002371849218010219
11.818181818181818,0.002330719007837476
11.931818181818182,0.0019043704418687194
12.045454545454545,0.0021074816066213916
12.159090909090908,0.002062677730675939
12.272727272727272,0.0017249512318427943
12.386363636363637,0.0017046664325136255
12.5,0.0018814444813317294
12.613636363636363,0.0016750504867601818
12.727272727272727,0.0013083969769755242
12.84090909090909,0.0015054741657553432
12.954545454545453,0.001371797501951153
13.068181818181818,0.0013429623794168832
13.181818181818182,0.0013200764952914878
13.295454545454545,0.0010437728678987996
13.409090909090908,0.0007290839196398421
13.522727272727272,0.0006693890917934557
13.636363636363637,0.0007026568724804084
13.75,0.0006187163721196329
13.863636363636363,0.0007012978168346212
13.977272727272727,0.0008069616092050482
14.09090909090909,0.0006694251826083135
14.204545454545453,0.0007128841357794566
14.318181818181818,0.000683443224454526
14.431818181818182,0.0008078118152179834
14.545454545454545,0.0005205111111549261
14.659090909090908,0.0005353254195583499
14.772727272727272,0.0005496425357424302
14.886363636363637,0.0006228637508835106
15.0,0.0003796014927117736
15.113636363636363,0.0002882996016780873
15.227272727272727,0.0004044684497136384
15.34090909090909,0.00035668430459492243
15.454545454545453,0.0004097381433433051
15.568181818181818,0.000424806957203956
15.681818181818182,0.00043177867948647654
15.795454545454545,0.00041611797854022636
15.909090909090908,0.0004033831818615887
16.022727272727273,0.0003128985195517963
16.136363636363637,0.0002144245163620261
16.25,0.0002445793235513872
16.363636363636363,0.0002552780120706498
16.477272727272727,0.00024756061505396595
16.59090909090909,0.00020858458279831156
16.704545454545453,0.00022800598864677714
16.818181818181817,0.00019175065138872963
16.93181818181818,0.00018616844473370864
17.045454545454543,0.00023721299137450093
17.15909090909091,0.00022615279954480753
17.272727272727273,0.00017541435987900814
17.386363636363637,0.00013339971310770434
17.5,0.0001486550761890171
17.613636363636363,0.00015210416851912324
17.727272727272727,0.0001462662949816667
17.84090909090909,0.0001847278231276671
17.954545454545453,0.0001671224116080931
18.068181818181817,0.00012424921215337359
18.18181818181818,0.00011498716381223945
18.295454545454543,0.00011171034276033605
18.40909090909091,0.00010813944571893563
18.522727272727273,0.00012705980109073886
18.636363636363637,0.00014821199170198811
18.75,0.00015388966317605413
18.863636363636363,0.00011011104649913399
18.977272727272727,9.872119188267219e-05
19.09090909090909,7.898022599630051e-05
19.204545454545453,7.004855788318941e-05
19.318181818181817,7.26412576231381e-05
19.43181818181818,7.729889781490432e-05
19.545454545454543,5.786950265795342e-05
19.65909090909091,5.02036279810955e-05
19.772727272727273,6.003052970209743e-05
19.886363636363637,7.138991526404776e-05
20.0,7.468831041977478e-05
20.113636363636363,6.796707177724434e-05
20.227272727272727,5.1278596376308606e-05
20.34090909090909,5.804860393591063e-05
20.454545454545453,4.812251976253053e-05
20.568181818181817,3.632758940854704e-05
20.68181818181818,5.153499171018716e-05
20.795454545454543,5.968853784125775e-05
20.90909090909091,5.9336286394934395e-05
21.022727272727273,5.991202313070896e-05
21.136363636363637,4.576173257143025e-05
21.25,4.808224282704055e-05
21.363636363636363,5.198957063918942e-05
21.477272727272727,4.6216684616025606e-05
21.59090909090909,3.193088441046838e-05
21.704545454545453,4.2977138921556074e-05
21.818181818181817,4.889730078641279e-05
21.93181818181818,5.124689981699141e-05
22.045454545454543,6.186483252808983e-05
22.15909090909091,4.44569482603536e-05
22.272727272727273,3.212471117400619e-05
22.386363636363637,4.2193950332864696e-05
22.5,3.508805530484661e-05
22.613636363636363,2.958786939376416e-05
22.727272727272727,3.488815456838142e-05
22.84090909090909,4.658222095681701e-05
22.954545454545453,4.902462127633255e-05
23.068181818181817,3.7872439834589234e-05
23.18181818181818,3.8511706118352006e-05
23.295454545454543,3.745657808781508e-05
23.40909090909091,3.181487294777069e-05
23.522727272727273,3.395725120245024e-05
23.636363636363637,3.459057401544694e-05
23.75,3.290491270447477e-05
23.863636363636363,3.138575709224052e-05
23.977272727272727,2.841063369829574e-05
24.09090909090909,2.3209905687375612e-05
24.204545454545453,2.2192456191492927e-05
24.318181818181817,2.3692545516603243e-05
24.43181818181818,2.5008870507523973e-05
24.545454545454543,2.515894633578704e-05
24.659090909090907,2.7772436710025728e-05
24.772727272727273,2.5058264388961783e-05
24.886363636363637,1.741929441802409e-05
25.0,1.7171327753032632e-05
25.113636363636363,2.4005975515393082e-05
25.227272727272727,2.487525134973094e-05
25.34090909090909,1.9372642172580588e-05
25.454545454545453,2.5628344562796704e-05
25.568181818181817,2.2770553681307858e-05
25.68181818181818,2.103183656697217e-05
25.795454545454543,1.58318600487449e-05
25.909090909090907,1.853415441676944e-05
26.022727272727273,1.9270078655986235e-05
26.136363636363637,1.979191087429723e-05
26.25,2.2163772288048888e-05
26.363636363636363,1.9980150437921216e-05
26.477272727272727,1.676565664581582e-05
26.59090909090909,1.3598289451332917e-05
26.704545454545453,1.7707846517192266e-05
26.818181818181817,1.590836723724247e-05
26.93181818181818,2.0881764581284365e-05
27.045454545454543,2.3133829139934466e-05
27.159090909090907,1.7589468953856247e-05
27.272727272727273,1.6714715376434776e-05
27.386363636363637,1.4724796659548588e-05
27.5,1.0569550956205336e-05
27.613636363636363,1.6704674314418198e-05
27.727272727272727,1.3840626914814003e-05
27.84090909090909,1.5647276823707255e-05
27.954545454545453,1.6251102690947323e-05
28.068181818181817,1.4289369565837544e-05
