firing_rate,ISI_CV,neuron_index
9.666666666666666,0.20755792649317634,250.0
11.166666666666666,0.12956918775972498,250.0
12.5,0.10435721487920985,250.0
12.833333333333334,0.10191285962442587,100.0
15.333333333333334,0.06007796292012251,100.0
18.0,0.046711080515167494,100.0
11.833333333333334,0.11518799668005358,100.0
15.666666666666666,0.05924205069920526,100.0
18.333333333333332,0.04108793819375023,100.0
16.333333333333332,0.05091291745810396,100.0
14.166666666666666,0.06286012188492225,250.0
18.333333333333332,0.04108793819375023,100.0
16.0,0.05066937594256086,10.0
16.0,0.05617164764665477,250.0
12.333333333333334,0.10443873923409348,250.0
20.5,0.03375800443532712,10.0
18.166666666666668,0.036422393937011105,100.0
12.5,0.10435721487920985,250.0
8.333333333333334,0.20780557081793494,250.0
14.333333333333334,0.07598344805595397,100.0
4.833333333333333,0.3699753192232256,250.0
17.833333333333332,0.03884322090832078,10.0
18.166666666666668,0.036422393937011105,100.0
16.666666666666668,0.047963919535952,10.0
20.333333333333332,0.03199926001774554,10.0
18.166666666666668,0.04024777834654874,100.0
16.166666666666668,0.04879274101818669,100.0
13.833333333333334,0.07741793126027142,100.0
6.833333333333333,0.3288406454893571,250.0
16.0,0.053015280500997936,100.0
17.833333333333332,0.04138125855755291,10.0
20.0,0.03177906948656808,10.0
7.0,0.3184342552621406,100.0
19.166666666666668,0.03673143829337393,10.0
14.833333333333334,0.06318215889448611,10.0
19.166666666666668,0.03446698153782234,10.0
10.166666666666666,0.13245469068300936,100.0
16.666666666666668,0.047963919535952,10.0
16.5,0.04652700855681996,100.0
2.0,0.4256774176881103,100.0
2.8333333333333335,0.5534549950347822,250.0
6.833333333333333,0.2468150248929116,250.0
11.333333333333334,0.12245502882232939,250.0
19.333333333333332,0.031962050907517366,10.0
16.333333333333332,0.05091291745810396,100.0
15.666666666666666,0.06585329555954651,250.0
20.166666666666668,0.03030908889127095,10.0
23.333333333333332,0.026895766703596804,10.0
15.666666666666666,0.06585329555954651,250.0
16.0,0.05066937594256086,10.0
2.0,0.6619259223590158,250.0
11.5,0.1209676547351619,100.0
16.0,0.05024429095332994,10.0
17.166666666666668,0.04550862137668771,10.0
2.6666666666666665,0.5202618715362072,250.0
16.833333333333332,0.0479689038719363,10.0
0.8333333333333334,0.8106527611307636,100.0
15.833333333333334,0.055453897704425596,100.0
