firing_rate,ISI_CV
0.3333333333333333,1.0
19.166666666666668,0.045414906066590946
20.0,0.04941594483103621
18.5,0.05018604435211348
17.166666666666668,0.057835217400853005
1.0,1.0666913458555276
18.833333333333332,0.04591950183490733
18.166666666666668,0.05172034885463865
15.0,0.08337610392774197
17.166666666666668,0.05842368000536417
15.333333333333334,0.07718734643968297
19.833333333333332,0.04034694707572453
18.833333333333332,0.05052476888974426
7.5,0.3228248088972251
14.833333333333334,0.08997848333744966
18.5,0.04983208479626869
14.5,0.08217649016323984
15.5,0.09381123911514708
13.166666666666666,0.12257483752853494
17.5,0.054206250794541284
2.3333333333333335,0.5001659509317756
0.16666666666666666,1.0
15.0,0.07644108884130266
4.0,0.8184262592946935
13.666666666666666,0.11804079285154688
16.0,0.07750321529893417
4.333333333333333,0.5552992944036785
2.3333333333333335,0.6590057771685061
17.0,0.06429019569553703
15.5,0.08183694652267531
18.666666666666668,0.056670408906707895
19.333333333333332,0.04844074106443662
18.666666666666668,0.05259982547115147
16.666666666666668,0.07620821035615309
17.833333333333332,0.05941949829881441
0.6666666666666666,1.0
12.5,0.1408903360508162
15.833333333333334,0.07792776258783796
15.166666666666666,0.09025293558589795
0.16666666666666666,1.0
12.666666666666666,0.09732694479361438
9.166666666666666,0.21338279165078047
16.833333333333332,0.06510335912595772
2.1666666666666665,0.47693925817089106
16.166666666666668,0.0757032975472149
17.333333333333332,0.06205990424982537
17.5,0.06509586263404382
15.666666666666666,0.08389344357084168
17.5,0.06542723147054355
19.666666666666668,0.040711656291250516
17.333333333333332,0.05817020378933761
15.833333333333334,0.06972225238872917
6.833333333333333,0.3179726424267706
17.333333333333332,0.060725481489344514
18.833333333333332,0.044991248171953456
15.333333333333334,0.08869979781708989
18.333333333333332,0.05437561030784938
16.5,0.07098101030052316
0.16666666666666666,1.0
18.0,0.051933403933652846
15.666666666666666,0.06765910709020975
1.3333333333333333,0.3016193148018843
15.833333333333334,0.07818275163120889
14.5,0.09250178552234384
13.5,0.10854563468573425
9.333333333333334,0.23510951647899858
17.0,0.06420159830452267
16.5,0.07616022774001238
11.5,0.1690589074981256
10.833333333333334,0.21897030633377637
13.5,0.13937011365782806
1.6666666666666667,0.9710484197988918
12.833333333333334,0.1148691342056067
15.5,0.08480113716111494
17.166666666666668,0.05934086093066358
15.333333333333334,0.07826278746855668
11.166666666666666,0.1897554616913976
12.0,0.14858672921154814
9.833333333333334,0.24535414602917874
16.666666666666668,0.06549491105308436
20.0,0.04296093733692594
0.16666666666666666,1.0
19.0,0.05002886066023424
19.666666666666668,0.04426725048780253
17.333333333333332,0.06882299729607805
4.166666666666667,0.576227279086785
11.333333333333334,0.1790619843880522
10.333333333333334,0.2250242446138696
18.5,0.050070291395389474
4.833333333333333,0.41149173537307504
12.0,0.1432220924281459
5.5,0.4619097918093343
18.5,0.059122941223140345
18.5,0.05090716218332886
21.0,0.04264203750575083
17.666666666666668,0.05421385185221578
19.0,0.049622935792792054
0.16666666666666666,1.0
19.333333333333332,0.04777191404158251
4.333333333333333,0.399884042493761
20.0,0.051818275725100144
10.166666666666666,0.24513454051309908
15.333333333333334,0.08360700773257132
15.666666666666666,0.07929500660740844
4.333333333333333,0.4453923305349544
16.0,0.07989829918415989
17.166666666666668,0.05933370021701199
15.666666666666666,0.07007491674712746
5.333333333333333,0.35502929539599193
2.5,0.6424993491277696
9.833333333333334,0.2179385434503037
19.5,0.05094123377244607
13.333333333333334,0.12821265504070276
2.5,0.44088788626203046
1.8333333333333333,0.6514404955935207
15.333333333333334,0.08898670864199672
18.833333333333332,0.045100253441634944
0.6666666666666666,1.0
3.6666666666666665,0.5029744679358878
1.5,0.5371066793271343
17.166666666666668,0.05927433800052928
10.833333333333334,0.205226545383619
15.666666666666666,0.08268731365018872
15.833333333333334,0.08533437193278538
17.166666666666668,0.06098053845674702
18.833333333333332,0.0508312835282724
1.1666666666666667,0.4758148032888661
17.666666666666668,0.051190898773403215
12.666666666666666,0.14303431785028856
15.166666666666666,0.08548932036878754
15.666666666666666,0.07361448386210259
20.0,0.04354045967173636
17.0,0.05996044180135921
6.5,0.35449726892812045
15.333333333333334,0.07927572976940686
15.666666666666666,0.07048392746841857
8.166666666666666,0.3164950445101553
18.333333333333332,0.048770397346872114
19.0,0.04645152483785655
18.333333333333332,0.054733233194366245
14.5,0.09599046639971044
16.833333333333332,0.07205419363459808
1.6666666666666667,1.1409785073016327
19.0,0.04849336214777144
11.0,0.1848725538569479
0.16666666666666666,1.0
12.666666666666666,0.1309473107294514
19.333333333333332,0.042762714088910865
5.833333333333333,0.3582758426405648
17.5,0.05490501565949958
12.0,0.14011296106199495
13.666666666666666,0.12013120809178966
13.166666666666666,0.11058029485684766
13.666666666666666,0.09549272091825747
11.333333333333334,0.17097511851981426
17.833333333333332,0.05302595023371441
1.3333333333333333,0.5662285558485977
18.333333333333332,0.053355387352869266
6.166666666666667,0.4269258324778979
11.166666666666666,0.15823957127441637
1.8333333333333333,0.6637398527096269
8.166666666666666,0.3335561219486631
9.666666666666666,0.22698418335984843
19.833333333333332,0.04525630600941856
16.0,0.07563572333960562
9.0,0.2904817655145807
15.833333333333334,0.06756758030646325
0.16666666666666666,1.0
0.16666666666666666,1.0
19.166666666666668,0.048483041600270754
16.333333333333332,0.07492283003487962
12.333333333333334,0.13634131886916312
17.0,0.05880251143851561
11.166666666666666,0.17678537372331427
13.333333333333334,0.11312642392637112
19.166666666666668,0.048945199975762875
16.0,0.06991765498500932
18.833333333333332,0.04498783006763817
15.333333333333334,0.0889098072011819
12.833333333333334,0.13843413019690673
15.666666666666666,0.09310704954669934
18.5,0.052900153252089466
13.666666666666666,0.09870921687554547
0.3333333333333333,1.0
17.0,0.06706777776007042
16.5,0.06996042466116661
16.333333333333332,0.06277814624029161
17.333333333333332,0.0574398083550878
19.666666666666668,0.04707822179669058
16.166666666666668,0.07445552378179365
15.5,0.09308301929168054
12.166666666666666,0.12425292857720598
14.0,0.1200147436742281
9.666666666666666,0.2513289525518081
16.666666666666668,0.06280186021767986
17.0,0.05361447772525399
18.833333333333332,0.04674176110003935
18.666666666666668,0.05925404629027716
