firing_rate,ISI_CV,neuron_index
14.833333333333334,0.07715778446645807,100.0
8.666666666666666,0.22433867177107542,250.0
15.5,0.06541250807004469,10.0
19.5,0.04277423792911115,10.0
13.166666666666666,0.10229881466276851,250.0
0.16666666666666666,1.0,250.0
4.833333333333333,0.4950164763585587,100.0
4.833333333333333,0.4950164763585587,100.0
0.16666666666666666,1.0,250.0
10.833333333333334,0.1849766375275671,100.0
17.0,0.05680189304236808,100.0
15.0,0.07604017039872035,10.0
17.666666666666668,0.048892459752617475,10.0
17.5,0.050184005775868276,100.0
6.166666666666667,0.3878932021123312,100.0
14.666666666666666,0.07445035593908776,250.0
10.666666666666666,0.19275297250102408,250.0
7.833333333333333,0.28038824214175034,250.0
14.0,0.08583697097683016,10.0
0.16666666666666666,1.0,250.0
4.666666666666667,0.46771338265556756,250.0
18.166666666666668,0.046687232451267005,10.0
18.666666666666668,0.04495338965684488,10.0
18.333333333333332,0.05014767667284373,10.0
4.666666666666667,0.46771338265556756,250.0
0.6666666666666666,1.0,250.0
21.333333333333332,0.03686907969594265,10.0
19.166666666666668,0.04081730654289834,10.0
5.833333333333333,0.4138142885432249,250.0
7.666666666666667,0.24348927375938906,250.0
13.666666666666666,0.07896865296665084,10.0
17.166666666666668,0.06195372139639425,100.0
17.666666666666668,0.056980275629219944,100.0
5.833333333333333,0.32214661841484854,250.0
15.0,0.07604017039872035,10.0
16.166666666666668,0.05974478958157194,10.0
0.3333333333333333,1.0,250.0
19.166666666666668,0.045525543753628155,10.0
17.5,0.04984700753398598,10.0
14.833333333333334,0.07591694960756513,100.0
4.666666666666667,0.46771338265556756,250.0
18.833333333333332,0.03978619050440404,10.0
10.833333333333334,0.1849766375275671,100.0
7.166666666666667,0.20970327525900426,250.0
7.666666666666667,0.24348927375938906,250.0
17.166666666666668,0.06195372139639425,100.0
17.833333333333332,0.05078257669115132,100.0
7.166666666666667,0.20970327525900426,250.0
7.166666666666667,0.20970327525900426,250.0
4.833333333333333,0.4073508599551676,250.0
15.333333333333334,0.06431664646022738,100.0
21.333333333333332,0.03416313528229521,10.0
15.666666666666666,0.07065411622693483,100.0
14.0,0.1106916931957658,250.0
18.833333333333332,0.04134533369694641,10.0
4.833333333333333,0.4073508599551676,250.0
