frequency,coherence
0.0,0.013024678404961453
0.22727272727272727,0.008182478425184811
0.45454545454545453,0.01124333380254502
0.6818181818181818,0.0167791243738131
0.9090909090909091,0.0206374383695021
1.1363636363636362,0.012350470005961648
1.3636363636363635,0.008824321537358598
1.5909090909090908,0.007169587250134206
1.8181818181818181,0.005976572036956914
2.0454545454545454,0.003728663917026982
2.2727272727272725,0.004446084855632424
2.5,0.0038498651022205593
2.727272727272727,0.002997698312533517
2.9545454545454546,0.003045713355925381
3.1818181818181817,0.0012873238642668742
3.409090909090909,0.00014070144707708832
3.6363636363636362,0.00034175859741164056
3.8636363636363633,0.0012104716102012717
4.090909090909091,0.0013289384021347712
4.318181818181818,0.000254747558191698
4.545454545454545,0.0006188191754864632
4.7727272727272725,0.000311365748582711
5.0,0.0024582154980404445
5.2272727272727275,0.0007615545892927995
5.454545454545454,0.0003820946516854071
5.681818181818182,0.0004649898383007709
5.909090909090909,0.0009749236229570235
6.136363636363636,0.000748622996079281
6.363636363636363,0.0001874892429696554
6.590909090909091,0.0002094677401310413
6.818181818181818,0.0014247100788190037
7.045454545454545,0.0031629018624485905
7.2727272727272725,0.0013142365155322173
7.5,0.0011337051802096949
7.727272727272727,0.0005935509522559674
7.954545454545454,0.0001426005470685704
8.181818181818182,0.0005660363970483301
8.409090909090908,1.1792897220225534e-05
8.636363636363637,4.783730638113283e-05
8.863636363636363,9.3608089856239e-05
9.09090909090909,0.0007395885673243946
9.318181818181818,8.457383361475892e-05
9.545454545454545,4.1793726853705524e-05
9.772727272727272,0.0010551798158836621
10.0,0.0003872139035263379
10.227272727272727,2.6182793319987993e-06
10.454545454545455,6.67606121700675e-05
10.681818181818182,0.0007392014332790817
10.909090909090908,0.0019148670796049455
11.136363636363637,0.002398970588403567
11.363636363636363,0.0010350419672461649
11.59090909090909,0.0001307173630926823
11.818181818181818,0.00022698330552826324
12.045454545454545,0.00034024995738843555
12.272727272727272,9.040980679155641e-05
12.5,0.0001548790665253397
12.727272727272727,0.00012931601112759622
12.954545454545453,0.0018308632767293945
13.181818181818182,0.0009862160436757933
13.409090909090908,0.0007862757137385881
13.636363636363637,0.0009027994791365035
13.863636363636363,0.0006446562503108127
14.09090909090909,0.0001620984069760326
14.318181818181818,0.00011023133909397223
14.545454545454545,0.0003453528730020728
14.772727272727272,0.0009358151644008711
15.0,6.798872459636534e-05
15.227272727272727,0.0005945566257666075
15.454545454545453,0.0017507095237732067
15.681818181818182,0.0006392544967379692
15.909090909090908,0.0009161087248246433
16.136363636363637,0.0006288984890917961
16.363636363636363,0.0006821777168446509
16.59090909090909,6.519006983495767e-05
16.818181818181817,0.0004063555629383845
17.045454545454543,0.00048707346840085584
17.272727272727273,0.00042142391520721376
17.5,0.000102144761171226
17.727272727272727,0.0003045062222014192
17.954545454545453,0.00022044956359982705
18.18181818181818,0.0007313356745898318
18.40909090909091,0.00027014443817934794
18.636363636363637,3.4319353158385923e-06
18.863636363636363,0.0007068815782239312
19.09090909090909,0.0006952525968105523
19.318181818181817,0.0002413268662162598
19.545454545454543,1.1372808757524166e-05
19.772727272727273,0.0016339938569237397
20.0,0.00020349984720507752
20.227272727272727,0.000635742587666571
20.454545454545453,0.0005151365010183484
20.68181818181818,0.002076578904926908
20.90909090909091,0.00019213832956485274
21.136363636363637,0.0002585896738961704
21.363636363636363,8.493728659930965e-05
21.59090909090909,1.62518907482543e-05
21.818181818181817,0.0006433896709298915
22.045454545454543,0.00012477084421047964
22.272727272727273,0.0010838805855339013
22.5,0.0011743726868165276
22.727272727272727,0.00020448063707302337
22.954545454545453,0.00024408450643950127
23.18181818181818,2.505651604967246e-05
23.40909090909091,1.893435654159899e-05
23.636363636363637,0.0007872115850216906
23.863636363636363,0.00018086565307231912
24.09090909090909,7.107865132403117e-05
24.318181818181817,0.0017336205030706472
24.545454545454543,0.0010329631666484878
24.772727272727273,0.0019707157669351942
25.0,0.0015744746366819242
25.227272727272727,0.0018861784425111346
25.454545454545453,0.001339040128795999
25.68181818181818,9.398994335035418e-05
25.909090909090907,6.40083795120528e-05
26.136363636363637,1.6726955335159556e-06
26.363636363636363,2.5049369392929077e-05
26.59090909090909,0.00011226037820614605
26.818181818181817,5.9754163848281227e-05
27.045454545454543,0.0003648670509066544
27.272727272727273,0.0002049664623310202
27.5,1.232415270147468e-05
27.727272727272727,0.0014596006645153942
27.954545454545453,0.001072537047746046
28.18181818181818,0.0009977388616435655
28.409090909090907,0.0012490454648769048
28.636363636363637,0.00014425142157213148
28.863636363636363,0.00020513546328932079
29.09090909090909,0.001193009177689264
29.318181818181817,0.0012219408894339563
29.545454545454543,7.525392767831987e-05
29.772727272727273,1.9839730144283746e-05
30.0,3.3003056729726076e-05
30.227272727272727,0.000947538062884058
30.454545454545453,0.00015205432071825566
30.68181818181818,0.00039640511804306313
30.909090909090907,9.814852223479807e-05
31.136363636363637,0.0002401430692478348
31.363636363636363,0.00041079461929250364
31.59090909090909,0.00044707800869880996
31.818181818181817,9.98319878739781e-05
32.04545454545455,0.0005825609725444734
32.27272727272727,0.0005735223751644029
32.5,0.0007325716401751492
32.72727272727273,0.001121497322381127
32.95454545454545,0.00023249831366024235
33.18181818181818,0.0008080180261676541
33.40909090909091,0.0002743633296031247
33.63636363636363,2.256303716617575e-05
33.86363636363636,0.0005820948606255015
34.090909090909086,0.0004645868145559298
34.31818181818182,0.00013465599988396433
34.54545454545455,0.0004769888326873475
34.77272727272727,0.00015800098773588765
35.0,0.00019504763914296252
35.22727272727273,0.0002903816611778136
35.45454545454545,0.00012334980617663966
35.68181818181818,0.0005645061306500267
35.90909090909091,0.0003158963538902758
36.13636363636363,0.0002025163270107663
36.36363636363636,0.00011396185581004264
36.590909090909086,0.000560857864189495
36.81818181818182,0.0007303956585165306
37.04545454545455,0.001232726216906115
37.27272727272727,0.00031510067094207595
37.5,2.5621655766797514e-06
37.72727272727273,0.0007570082507423374
37.95454545454545,0.0016334553950913392
38.18181818181818,0.00027054677352175255
38.40909090909091,0.00030405445129481147
38.63636363636363,9.236705089322773e-05
38.86363636363636,6.797604134185399e-05
39.090909090909086,0.0002468871980428855
39.31818181818182,2.4621587218348615e-06
39.54545454545455,8.217524145344079e-06
39.77272727272727,0.000986783992191192
40.0,0.00040208570324427894
40.22727272727273,0.000361550368657626
40.45454545454545,0.0002538820927110222
40.68181818181818,0.0002527718804595275
40.90909090909091,0.00017150456454796914
41.13636363636363,0.0010698827652869723
41.36363636363636,0.0012306771629313688
41.590909090909086,0.00023945983831232404
41.81818181818182,0.002038327665899999
42.04545454545455,0.001771446469266418
42.27272727272727,0.00014292244046944154
42.5,0.0005135702442203503
42.72727272727273,0.0009558530670486675
42.95454545454545,0.0018376778663287184
43.18181818181818,0.0017793637584451539
43.40909090909091,4.2329043808880285e-06
43.63636363636363,0.0003931093502093383
43.86363636363636,0.0009703901819961405
44.090909090909086,0.0013392531533268177
44.31818181818182,0.0002649574819093947
44.54545454545455,0.00012815802783875806
44.77272727272727,8.049317564735422e-05
45.0,0.00030601805637725266
45.22727272727273,0.0016376655404036135
45.45454545454545,0.000483920797874582
45.68181818181818,0.0005247878400374558
45.90909090909091,0.0008846218779895939
46.13636363636363,0.001877568728298146
46.36363636363636,0.00014285339324825847
46.590909090909086,0.0009907793009846944
46.81818181818182,0.0006513437566820181
47.04545454545455,0.0008194296703329189
47.27272727272727,0.0005977871963493773
47.5,0.00036227044481655993
47.72727272727273,0.00034610682693504664
47.95454545454545,5.830481772032784e-05
48.18181818181818,6.708984091665552e-05
48.40909090909091,0.0002349140624673645
48.63636363636363,0.0003274234576235944
48.86363636363636,0.0002821004992325169
49.090909090909086,0.00022192185093197585
49.31818181818181,0.0013980561009596304
49.54545454545455,0.0011578756393877624
49.77272727272727,0.0003518944748399933
50.0,0.0011644410481802948
50.22727272727273,5.4478470908862464e-05
50.45454545454545,0.0004332051251161372
50.68181818181818,0.00027208279968811785
50.90909090909091,6.524102674040812e-06
51.13636363636363,8.47034691997669e-05
51.36363636363636,0.0012304053499863734
51.590909090909086,0.0006839119537315692
51.81818181818181,0.0002456308092176507
52.04545454545455,0.000583786244712676
52.27272727272727,0.000317943163127013
52.5,0.0006656645826536821
52.72727272727273,0.0006946960285975785
52.95454545454545,0.00010405221572448473
53.18181818181818,2.2031911344681523e-05
53.40909090909091,2.0184018624825547e-05
53.63636363636363,0.00013888849221304554
53.86363636363636,9.151065598564017e-05
54.090909090909086,0.00013654238929597712
54.31818181818181,0.0001672285085045028
54.54545454545455,6.275889293275509e-05
54.77272727272727,0.0002071663930767121
55.0,5.428488953300717e-05
55.22727272727273,0.0006105514308869892
55.45454545454545,0.00028754148202496843
55.68181818181818,0.0004028545361475231
55.90909090909091,7.446189327490682e-05
56.13636363636363,0.000103337018799486
56.36363636363636,0.0001392063746597093
56.590909090909086,0.0003580821976777692
56.81818181818181,0.0006508601673913006
57.04545454545455,0.0003306314448975184
57.27272727272727,0.00013018523613056278
57.5,0.00017254111387881506
57.72727272727273,0.0002714826979847589
57.95454545454545,0.00030911500517621113
58.18181818181818,0.00029029026810057165
58.40909090909091,2.844288564219862e-07
58.63636363636363,0.00011053788039764327
58.86363636363636,0.0008115590829667252
59.090909090909086,0.00017083390108813947
59.31818181818181,0.00022440669463668185
59.54545454545455,6.336101982321974e-05
59.77272727272727,4.092739705812116e-05
60.0,0.0008774422555498461
60.22727272727273,0.00020949736074176418
60.45454545454545,9.01582385844135e-05
60.68181818181818,4.203337886686629e-05
60.90909090909091,0.00010857196283746919
61.13636363636363,0.00023155647800683697
61.36363636363636,0.00010130112605475231
61.590909090909086,3.8752666068059165e-06
61.81818181818181,0.0008746022534163489
62.04545454545455,0.0001068369772847259
62.27272727272727,3.2145646290765676e-06
62.5,0.00019669962807444707
62.72727272727273,8.461022033367075e-05
62.95454545454545,1.0001135478069392e-05
63.18181818181818,9.614818982118157e-05
63.40909090909091,9.691029971310222e-05
63.63636363636363,1.1565645209243228e-05
63.86363636363636,0.0001402576705046628
64.0909090909091,0.00010601947471039858
64.31818181818181,9.872047784650128e-05
64.54545454545455,8.417487801526486e-06
64.77272727272727,0.00039702678747168565
65.0,0.0005462090850429993
65.22727272727272,0.0003338303155600601
65.45454545454545,0.00010765047755705182
65.68181818181817,0.0006918812170972833
65.9090909090909,0.00010795163753195821
66.13636363636364,0.0005166057972928027
66.36363636363636,2.9435761061987054e-05
66.5909090909091,1.0642664913250926e-05
66.81818181818181,0.00013916968556105486
67.04545454545455,5.577042214927523e-05
67.27272727272727,0.00012228307146801078
67.5,0.00039312692851420334
67.72727272727272,0.0006463403888769984
67.95454545454545,0.0004026844206630601
68.18181818181817,0.00018018294889599173
68.4090909090909,3.348029867074297e-05
68.63636363636364,0.00026864677523809506
68.86363636363636,0.00026327309892029596
69.0909090909091,2.6508354786469027e-05
69.31818181818181,0.0002306048463921422
69.54545454545455,6.048234572121527e-05
69.77272727272727,0.0002494826893782847
70.0,0.0003995078752771596
70.22727272727272,0.00010778686415937209
70.45454545454545,1.8028025559709006e-05
70.68181818181817,0.00014650208999608574
70.9090909090909,9.036474166865214e-05
71.13636363636364,0.00037394141709412674
71.36363636363636,0.0005724668635712335
71.5909090909091,0.0005656620132559787
71.81818181818181,3.4235902751490545e-05
72.04545454545455,3.79961129524598e-05
72.27272727272727,8.161866351248513e-05
72.5,0.0003807479723989725
72.72727272727272,0.00015731745087941364
72.95454545454545,0.00023645096634860495
73.18181818181817,0.0003850510477513956
73.4090909090909,0.00022683696948261846
73.63636363636364,0.00010843756895689701
73.86363636363636,0.00019749603126280153
74.0909090909091,0.00020943079821587326
74.31818181818181,0.00013248515488823492
74.54545454545455,8.547813975258984e-05
74.77272727272727,0.00010309895897337789
75.0,0.00030284945949009696
75.22727272727272,0.0005375005196215019
75.45454545454545,0.00103873733260561
75.68181818181817,9.777565778050019e-05
75.9090909090909,0.00023633258357622002
76.13636363636364,0.00034965407256961056
76.36363636363636,0.00038950837183380143
76.5909090909091,6.931222451072215e-06
76.81818181818181,1.7920299167592152e-05
77.04545454545455,0.00021875131836783892
77.27272727272727,0.00012885035178682432
77.5,0.0001246262182244665
77.72727272727272,0.00026542755849161894
77.95454545454545,5.301881936144873e-05
78.18181818181817,7.54913072159005e-05
78.4090909090909,2.1556391645480452e-07
78.63636363636364,0.00017485455889344046
78.86363636363636,1.4476119357911573e-05
79.0909090909091,6.427128314246411e-05
79.31818181818181,5.416337366478396e-05
79.54545454545455,3.041374402059799e-06
79.77272727272727,0.00044387817764357935
80.0,0.00033868732137638623
80.22727272727272,7.257625552233192e-05
80.45454545454545,0.0003352958922198202
80.68181818181817,0.0006802756252071015
80.9090909090909,0.0002056999733844466
81.13636363636364,6.148340344308353e-05
81.36363636363636,1.9653187208236384e-05
81.5909090909091,6.633916379660031e-05
81.81818181818181,4.341503214039703e-05
82.04545454545455,0.0001781535346911094
82.27272727272727,6.416453281548522e-05
82.5,0.00048774218422910646
82.72727272727272,0.00022313129859104593
82.95454545454545,1.207052124496146e-05
83.18181818181817,1.4192593913995892e-05
83.4090909090909,0.00020091320858234797
83.63636363636364,0.0001425800102233927
83.86363636363636,0.0001502480260690887
84.0909090909091,0.00037514768547370654
84.31818181818181,0.00010887890514693712
84.54545454545455,8.164100772187861e-06
84.77272727272727,3.410659784187196e-05
85.0,1.1666802506071996e-05
85.22727272727272,0.00019317841906877012
85.45454545454545,0.0003276525123664082
85.68181818181817,0.0004551187448166335
85.9090909090909,0.0001918569991274811
86.13636363636364,0.000691503434997788
86.36363636363636,0.00018088192591783896
86.5909090909091,3.610857263197632e-05
86.81818181818181,5.977603087193796e-06
87.04545454545455,0.0006511477918216478
87.27272727272727,0.0004295079105900836
87.5,0.00025054556940542924
87.72727272727272,0.0001988834256419801
87.95454545454545,0.00013812470775058104
88.18181818181817,7.518144625296321e-05
88.4090909090909,0.0001223627468339998
88.63636363636364,0.00010188205500797132
88.86363636363636,0.0004240784308099131
89.0909090909091,0.0003084225058850568
89.31818181818181,2.38247466345737e-05
89.54545454545455,0.00015087763028638022
89.77272727272727,0.00010065841546033538
90.0,0.0004565514590899823
90.22727272727272,0.0009437580022453069
90.45454545454545,0.00013166492329592754
90.68181818181817,0.00013820904303053782
90.9090909090909,2.1138600245057912e-05
91.13636363636364,7.666854962422664e-06
91.36363636363636,2.7856374807781432e-05
91.5909090909091,0.00011746736346969642
91.81818181818181,2.7242433366795006e-06
92.04545454545455,0.00010871772698665047
92.27272727272727,0.00013706067908835244
92.5,0.0003199115845898397
92.72727272727272,0.00019053706046726464
92.95454545454545,3.9139556040463326e-05
93.18181818181817,2.96847700025552e-05
93.4090909090909,0.00012594880788075223
93.63636363636364,3.536698778284693e-07
93.86363636363636,0.00015384828664583169
94.0909090909091,0.0002362482921795109
94.31818181818181,0.00016958841410999727
94.54545454545455,7.268325396023448e-05
94.77272727272727,8.02050408585638e-05
95.0,5.022695032710201e-05
95.22727272727272,0.0001346922030149982
95.45454545454545,7.140181466481783e-05
95.68181818181817,4.063008363609749e-05
95.9090909090909,0.00019438139858335966
96.13636363636364,0.00012370246140551
96.36363636363636,0.00017726256593821822
96.5909090909091,0.0005614057543726571
96.81818181818181,0.0002468087395501144
97.04545454545455,0.00021556648527496248
97.27272727272727,9.175717323246961e-05
97.5,4.742820202914758e-05
97.72727272727272,0.0002586281793032836
97.95454545454545,7.435055707765976e-05
98.18181818181817,0.00019143287448049613
98.4090909090909,2.564145331206949e-06
98.63636363636363,9.435750337276434e-06
