ISI
72.79999999978145
68.8499999989981
66.64999999903102
73.04999999893607
73.29999999893334
66.74999999902957
62.54999999908887
71.54999999895881
74.0999999989217
70.849999998969
64.34999999906358
64.79999999905704
76.14999999889187
78.04999999886513
73.44999999893025
72.44999999894571
72.8499999989399
71.7499999989559
71.69999999895663
74.19999999892025
69.59999999898719
55.14999999919746
74.89999999891006
64.94999999905485
63.949999999069405
73.29999999893334
69.19999999899301
67.49999999901775
62.899999999084685
81.19999999881838
63.19999999908032
65.29999999904976
70.74999999897045
60.99999999911233
63.69999999907304
72.24999999894862
65.84999999904176
69.79999999898428
69.79999999898428
62.1499999990956
70.79999999896972
65.34999999904903
78.19999999886204
64.64999999905922
67.19999999902211
73.44999999893116
71.89999999895372
67.24999999902138
65.89999999904103
72.04999999895153
67.9499999990112
84.09999999877618
74.04999999892243
56.39999999917927
65.49999999904685
67.79999999901338
60.6999999991167
72.59999999894353
61.69999999910215
67.24999999902138
75.24999999890588
70.44999999897482
69.3999999989901
79.49999999884312
71.84999999895444
68.4999999990032
68.04999999900974
68.2999999990061
71.34999999896172
68.8499999989981
68.4999999990032
57.299999999164356
69.54999999898973
73.79999999892607
79.79999999883876
71.94999999895481
79.79999999883694
66.79999999902793
71.54999999895881
69.09999999899628
69.69999999898391
60.849999999114516
62.699999999089414
82.64999999879547
76.14999999889187
58.549999999885586
58.099999999154534
58.84999999914362
57.19999999916763
61.49999999910506
66.19999999903666
58.84999999914453
60.69999999911579
65.5999999990454
53.29999999922438
61.09999999911088
64.89999999905558
72.49999999894499
61.049999999111606
57.64999999916108
63.89999999907013
66.4999999990323
62.84999999908541
63.14999999908105
63.89999999907013
64.54999999906067
63.79999999907159
71.89999999895372
73.64999999892825
64.89999999905558
66.59999999903084
64.79999999905704
66.59999999903084
62.24999999909414
60.1499999991247
68.44999999900392
60.99999999911233
64.34999999906358
62.499999999090505
62.39999999909196
57.64999999916108
65.19999999905122
61.649999999102874
67.59999999901629
65.19999999905122
57.54999999916254
62.39999999909196
62.74999999908687
65.49999999904685
59.49999999913416
60.849999999114516
65.5999999990454
61.79999999910069
59.89999999912834
62.59999999908905
64.09999999906722
66.34999999903448
63.349999999078136
64.54999999906067
63.69999999907304
61.449999999105785
58.949999999142165
68.94999999899665
68.59999999900174
61.89999999909924
66.54999999903157
60.849999999114516
59.04999999914071
67.09999999902357
72.24999999894862
69.09999999899537
61.34999999910724
66.14999999903739
57.44999999916399
66.89999999902648
66.09999999903812
58.6999999991458
63.89999999907013
64.24999999906504
59.04999999914071
61.99999999909778
60.649999999117426
59.799999999129795
62.899999999084685
70.34999999897627
65.69999999904394
69.44999999898937
65.74999999904321
71.7499999989559
67.84999999901265
64.34999999906358
64.54999999906067
65.3999999990483
61.99999999909778
62.2999999990916
62.499999999092324
64.09999999906722
57.84999999915635
77.30000000028076
74.49999999903093
88.14999999871725
70.74999999897045
77.64999999887004
73.99999999892316
78.69999999885476
58.6999999991458
67.54999999901702
77.14999999887732
78.0999999988635
56.94999999917127
69.04999999899519
72.49999999894499
74.89999999891006
82.29999999880238
68.8499999989981
88.19999999871652
94.84999999862066
76.59999999888441
77.84999999886713
63.69999999907304
73.84999999892534
73.1999999989348
70.59999999897263
77.84999999886713
76.69999999888387
81.09999999881984
60.54999999911979
70.74999999896954
77.84999999886713
77.64999999887004
87.54999999872598
64.24999999906504
98.64999999856445
63.99999999906868
66.04999999903885
83.54999999878419
65.49999999904685
66.14999999903739
69.24999999899228
76.79999999888241
63.0499999990825
64.59999999905995
74.19999999892025
78.69999999885476
68.54999999900247
81.04999999882057
82.34999999880165
73.7499999989268
74.89999999891006
73.39999999893189
88.29999999871507
77.04999999887877
68.04999999900974
63.19999999908032
95.39999999861266
79.79999999883876
80.04999999883512
76.24999999889042
64.89999999905558
68.89999999899737
85.79999999875145
74.29999999891879
73.09999999893625
78.29999999886059
70.74999999897045
75.64999999890097
76.19999999888933
65.64999999904467
72.19999999894935
70.699999998973
85.09999999875981
80.14999999883366
78.0999999988635
70.59999999897263
82.89999999879365
80.74999999882311
99.24999999855754
70.75000000025739
68.44999999926495
69.64999999898646
68.69999999900028
58.39999999915017
60.799999999115244
65.19999999905212
72.69999999894117
65.5999999990454
56.94999999917127
59.04999999914071
57.699999999160354
70.14999999897918
69.64999999898646
58.49999999914871
54.84999999920183
66.09999999903812
63.14999999908105
56.79999999917345
61.49999999910506
65.3999999990483
61.49999999910506
63.099999999081774
66.94999999902575
58.349999999150896
68.09999999900901
65.5999999990454
56.49999999917782
69.99999999898137
58.6999999991458
59.89999999912834
75.74999999889769
57.14999999916836
60.29999999912252
60.09999999912543
61.79999999910069
62.64999999908832
69.64999999898646
56.94999999917127
67.84999999901265
68.8499999989981
63.099999999081774
76.84999999888169
62.34999999909269
58.99999999914144
52.59999999923457
59.149999999139254
60.1499999991247
63.0499999990825
57.84999999915817
61.249999999108695
61.19999999910942
62.59999999908905
60.34999999912179
54.74999999920328
61.49999999910506
61.99999999909778
61.69999999910215
69.69999999898573
60.849999999114516
59.19999999913853
67.14999999902284
