force_level_mvc,selection_strategy,selection_seed,sample_size,fmin,fmax,isicv,normal_mean,dpn_mean,difference,wilcoxon_statistic,p_value,n_pairs,min_eligible_pool,median_eligible_pool,max_eligible_pool
50,seeded_random_10,20261183,10,5.0,15.0,0.3,11.882,11.53,-0.35200000000000015,375.5,0.011431222063005276,50,30,37.0,50
50,seeded_random_10,20261184,10,5.0,15.0,0.3,11.777999999999999,11.401999999999997,-0.3760000000000004,416.0,0.03249637384862927,50,30,37.0,50
50,seeded_random_10,20261185,10,5.0,15.0,0.3,11.918333333333333,11.615,-0.30333333333333307,403.0,0.02358970537455649,50,30,37.0,50
50,seeded_random_10,20261186,10,5.0,15.0,0.3,11.714333333333334,11.646,-0.0683333333333334,595.0,0.6816032818512034,50,30,37.0,50
50,seeded_random_10,20261187,10,5.0,15.0,0.3,11.710333333333333,11.605666666666666,-0.10466666666666676,553.0,0.553924482466577,50,30,37.0,50
50,seeded_random_10,20261188,10,5.0,15.0,0.3,11.937333333333333,11.583,-0.3543333333333334,451.5,0.07256584912680344,50,30,37.0,50
50,seeded_random_10,20261189,10,5.0,15.0,0.3,11.723333333333333,11.725666666666665,0.002333333333333272,629.5,0.9384414290020804,50,30,37.0,50
50,seeded_random_10,20261190,10,5.0,15.0,0.3,11.852666666666666,11.593666666666666,-0.2590000000000002,471.5,0.10904915482298945,50,30,37.0,50
50,seeded_random_10,20261191,10,5.0,15.0,0.3,11.661999999999999,11.493999999999996,-0.1679999999999999,503.5,0.19581937852401665,50,30,37.0,50
50,seeded_random_10,20261192,10,5.0,15.0,0.3,11.843666666666667,11.462333333333333,-0.3813333333333334,394.5,0.018986918621900824,50,30,37.0,50
50,seeded_random_10,20261193,10,5.0,15.0,0.3,11.591333333333335,11.654666666666664,0.0633333333333334,592.0,0.6604935461002568,50,30,37.0,50
50,seeded_random_10,20261194,10,5.0,15.0,0.3,11.617333333333333,11.619333333333332,0.0019999999999998153,633.5,0.9691983081596004,50,30,37.0,50
50,seeded_random_10,20261195,10,5.0,15.0,0.3,11.696999999999997,11.502666666666666,-0.19433333333333336,527.0,0.28610184142018613,50,30,37.0,50
50,seeded_random_10,20261196,10,5.0,15.0,0.3,11.764333333333333,11.619666666666665,-0.1446666666666667,510.0,0.21839491925867893,50,30,37.0,50
50,seeded_random_10,20261197,10,5.0,15.0,0.3,11.560333333333332,11.562333333333331,0.002000000000000206,612.0,0.9960315217898346,50,30,37.0,50
50,seeded_random_10,20261198,10,5.0,15.0,0.3,11.809000000000001,11.581000000000001,-0.2279999999999998,564.5,0.4809831461092119,50,30,37.0,50
50,seeded_random_10,20261199,10,5.0,15.0,0.3,11.998333333333335,11.464999999999998,-0.5333333333333334,284.5,0.0006552558754754894,50,30,37.0,50
50,seeded_random_10,20261200,10,5.0,15.0,0.3,11.761999999999999,11.689,-0.07299999999999987,613.5,0.8167823447254211,50,30,37.0,50
50,seeded_random_10,20261201,10,5.0,15.0,0.3,11.822333333333333,11.509666666666664,-0.3126666666666665,422.5,0.03794103555107102,50,30,37.0,50
50,seeded_random_10,20261202,10,5.0,15.0,0.3,11.863999999999999,11.603666666666667,-0.2603333333333332,475.5,0.11783797222095035,50,30,37.0,50
50,seeded_random_10,20261203,10,5.0,15.0,0.3,11.829999999999998,11.678666666666668,-0.1513333333333333,571.5,0.524034530103983,50,30,37.0,50
50,seeded_random_10,20261204,10,5.0,15.0,0.3,11.626333333333335,11.524333333333331,-0.10200000000000004,577.5,0.5624268539925787,50,30,37.0,50
50,seeded_random_10,20261205,10,5.0,15.0,0.3,11.774333333333331,11.497333333333334,-0.2769999999999998,472.0,0.11011152592748345,50,30,37.0,50
50,seeded_random_10,20261206,10,5.0,15.0,0.3,11.914333333333337,11.619666666666667,-0.2946666666666668,457.0,0.08143376376115177,50,30,37.0,50
50,seeded_random_10,20261207,10,5.0,15.0,0.3,11.744666666666665,11.566333333333334,-0.17833333333333354,534.5,0.32007436500483577,50,30,37.0,50
50,seeded_random_10,20261208,10,5.0,15.0,0.3,11.767333333333333,11.644666666666664,-0.12266666666666709,559.5,0.45146860710371906,50,30,37.0,50
50,seeded_random_10,20261209,10,5.0,15.0,0.3,11.838,11.603,-0.2349999999999998,504.0,0.1974849327784416,50,30,37.0,50
50,seeded_random_10,20261210,10,5.0,15.0,0.3,11.641333333333334,11.596333333333332,-0.044999999999999964,628.0,0.9269306643025421,50,30,37.0,50
50,seeded_random_10,20261211,10,5.0,15.0,0.3,11.654333333333332,11.591000000000001,-0.06333333333333321,582.5,0.7653778787546219,50,30,37.0,50
50,seeded_random_10,20261212,10,5.0,15.0,0.3,11.859000000000002,11.575,-0.2840000000000003,446.0,0.0645120669785193,50,30,37.0,50
50,seeded_random_10,20261213,10,5.0,15.0,0.3,12.007666666666667,11.535333333333334,-0.4723333333333333,321.5,0.002284552575407178,50,30,37.0,50
50,seeded_random_10,20261214,10,5.0,15.0,0.3,11.695,11.706666666666665,0.011666666666666891,624.0,0.8963108385930981,50,30,37.0,50
50,seeded_random_10,20261215,10,5.0,15.0,0.3,11.739666666666666,11.516666666666666,-0.223,505.5,0.2025677825557669,50,30,37.0,50
50,seeded_random_10,20261216,10,5.0,15.0,0.3,11.794333333333334,11.685333333333332,-0.10900000000000012,566.5,0.49308729359944037,50,30,37.0,50
50,seeded_random_10,20261217,10,5.0,15.0,0.3,11.767666666666669,11.442,-0.32566666666666677,457.5,0.0822794857839061,50,30,37.0,50
50,seeded_random_10,20261218,10,5.0,15.0,0.3,11.840666666666666,11.373333333333333,-0.4673333333333336,301.5,0.0011806230394560656,50,30,37.0,50
50,seeded_random_10,20261219,10,5.0,15.0,0.3,11.918999999999999,11.644333333333332,-0.27466666666666667,454.5,0.115999447029215,50,30,37.0,50
50,seeded_random_10,20261220,10,5.0,15.0,0.3,11.745666666666667,11.585666666666667,-0.1599999999999999,516.0,0.24084385472364356,50,30,37.0,50
50,seeded_random_10,20261221,10,5.0,15.0,0.3,11.796333333333335,11.574666666666667,-0.22166666666666657,575.5,0.549499522069284,50,30,37.0,50
50,seeded_random_10,20261222,10,5.0,15.0,0.3,11.684666666666667,11.723333333333334,0.0386666666666666,603.5,0.9286628483848609,50,30,37.0,50
50,seeded_random_10,20261223,10,5.0,15.0,0.3,11.831000000000001,11.684,-0.1470000000000001,551.0,0.40370738687215735,50,30,37.0,50
50,seeded_random_10,20261224,10,5.0,15.0,0.3,11.778333333333334,11.695,-0.08333333333333329,595.0,0.8618027409303146,50,30,37.0,50
50,seeded_random_10,20261225,10,5.0,15.0,0.3,11.846999999999998,11.475999999999999,-0.3709999999999998,436.5,0.05233116648986303,50,30,37.0,50
50,seeded_random_10,20261226,10,5.0,15.0,0.3,11.788,11.637333333333334,-0.15066666666666645,554.0,0.42020660894202955,50,30,37.0,50
50,seeded_random_10,20261227,10,5.0,15.0,0.3,11.853,11.55533333333333,-0.2976666666666664,393.0,0.01825835921633014,50,30,37.0,50
50,seeded_random_10,20261228,10,5.0,15.0,0.3,11.798333333333332,11.468333333333335,-0.3300000000000001,454.0,0.07649466217272695,50,30,37.0,50
50,seeded_random_10,20261229,10,5.0,15.0,0.3,11.811333333333332,11.561000000000002,-0.25033333333333324,488.5,0.15032614802754,50,30,37.0,50
50,seeded_random_10,20261230,10,5.0,15.0,0.3,11.758666666666668,11.38,-0.37866666666666615,433.5,0.04891959360781002,50,30,37.0,50
50,seeded_random_10,20261231,10,5.0,15.0,0.3,11.885666666666665,11.685,-0.20066666666666674,495.0,0.16894295589777542,50,30,37.0,50
50,seeded_random_10,20261232,10,5.0,15.0,0.3,11.78433333333333,11.586999999999998,-0.1973333333333333,466.5,0.14640932483023328,50,30,37.0,50
50,seeded_random_10,20261233,10,5.0,15.0,0.3,11.810666666666666,11.515666666666666,-0.2949999999999999,477.5,0.1224591219431692,50,30,37.0,50
50,seeded_random_10,20261234,10,5.0,15.0,0.3,11.96,11.871333333333332,-0.08866666666666713,591.0,0.6535049688518724,50,30,37.0,50
50,seeded_random_10,20261235,10,5.0,15.0,0.3,11.672666666666666,11.674333333333333,0.001666666666666714,604.5,0.936572217790313,50,30,37.0,50
50,seeded_random_10,20261236,10,5.0,15.0,0.3,11.793000000000001,11.657666666666666,-0.13533333333333344,571.0,0.5208980340260857,50,30,37.0,50
50,seeded_random_10,20261237,10,5.0,15.0,0.3,11.770999999999999,11.556333333333335,-0.21466666666666712,450.5,0.10707261061422592,50,30,37.0,50
50,seeded_random_10,20261238,10,5.0,15.0,0.3,11.783666666666669,11.543666666666665,-0.2399999999999997,548.0,0.38759140539433146,50,30,37.0,50
50,seeded_random_10,20261239,10,5.0,15.0,0.3,11.871333333333334,11.608666666666666,-0.2626666666666666,497.5,0.17654088099215093,50,30,37.0,50
50,seeded_random_10,20261240,10,5.0,15.0,0.3,11.750666666666671,11.489666666666666,-0.26099999999999995,460.0,0.0866266696457866,50,30,37.0,50
50,seeded_random_10,20261241,10,5.0,15.0,0.3,11.746666666666668,11.743,-0.0036666666666666714,623.0,0.8886797536831544,50,30,37.0,50
50,seeded_random_10,20261242,10,5.0,15.0,0.3,11.772333333333334,11.565666666666665,-0.2066666666666666,380.0,0.020735821446351072,50,30,37.0,50
50,seeded_random_10,20261243,10,5.0,15.0,0.3,11.503666666666666,11.550333333333334,0.04666666666666636,612.0,0.8055572376943501,50,30,37.0,50
50,seeded_random_10,20261244,10,5.0,15.0,0.3,11.789333333333332,11.53,-0.25933333333333347,501.0,0.18760558064498878,50,30,37.0,50
50,seeded_random_10,20261245,10,5.0,15.0,0.3,11.717666666666666,11.712333333333333,-0.005333333333333243,599.0,0.7101477060344783,50,30,37.0,50
50,seeded_random_10,20261246,10,5.0,15.0,0.3,11.740666666666666,11.509333333333334,-0.23133333333333325,492.0,0.23065580470040992,50,30,37.0,50
50,seeded_random_10,20261247,10,5.0,15.0,0.3,11.782666666666664,11.567333333333334,-0.21533333333333357,501.0,0.1876107209558241,50,30,37.0,50
50,seeded_random_10,20261248,10,5.0,15.0,0.3,11.622,11.442,-0.17999999999999997,454.5,0.11601974525282982,50,30,37.0,50
50,seeded_random_10,20261249,10,5.0,15.0,0.3,11.787666666666667,11.426333333333332,-0.3613333333333333,367.5,0.014804874885688388,50,30,37.0,50
50,seeded_random_10,20261250,10,5.0,15.0,0.3,11.844333333333331,11.399666666666667,-0.4446666666666668,374.5,0.011122008207047916,50,30,37.0,50
50,seeded_random_10,20261251,10,5.0,15.0,0.3,11.755666666666666,11.765000000000002,0.00933333333333337,604.0,0.7463966812406697,50,30,37.0,50
50,seeded_random_10,20261252,10,5.0,15.0,0.3,11.815,11.658333333333335,-0.15666666666666654,582.0,0.5921135857824753,50,30,37.0,50
50,seeded_random_10,20261253,10,5.0,15.0,0.3,11.727,11.533,-0.1939999999999998,494.5,0.16745277150823135,50,30,37.0,50
50,seeded_random_10,20261254,10,5.0,15.0,0.3,11.756666666666666,11.642333333333333,-0.11433333333333387,571.5,0.5240369471271504,50,30,37.0,50
50,seeded_random_10,20261255,10,5.0,15.0,0.3,11.763666666666667,11.612333333333334,-0.15133333333333301,552.0,0.4091617045712308,50,30,37.0,50
50,seeded_random_10,20261256,10,5.0,15.0,0.3,11.636,11.675000000000002,0.03900000000000002,545.5,0.3744777353419968,50,30,37.0,50
50,seeded_random_10,20261257,10,5.0,15.0,0.3,11.793666666666669,11.558333333333335,-0.23533333333333378,520.5,0.25870664266225685,50,30,37.0,50
50,seeded_random_10,20261258,10,5.0,15.0,0.3,11.781333333333333,11.698666666666666,-0.0826666666666669,606.5,0.7647440619917153,50,30,37.0,50
50,seeded_random_10,20261259,10,5.0,15.0,0.3,11.632,11.593,-0.03900000000000041,623.0,0.893447016970665,50,30,37.0,50
50,seeded_random_10,20261260,10,5.0,15.0,0.3,11.778000000000002,11.671,-0.10700000000000007,584.0,0.6118509675549912,50,30,37.0,50
50,seeded_random_10,20261261,10,5.0,15.0,0.3,11.742333333333331,11.571333333333332,-0.17099999999999985,552.0,0.40915897617102515,50,30,37.0,50
50,seeded_random_10,20261262,10,5.0,15.0,0.3,11.677999999999999,11.557666666666664,-0.12033333333333349,530.5,0.4146755760257138,50,30,37.0,50
50,seeded_random_10,20261263,10,5.0,15.0,0.3,11.806999999999999,11.453,-0.3540000000000003,393.5,0.018500727164447818,50,30,37.0,50
50,seeded_random_10,20261264,10,5.0,15.0,0.3,11.860333333333335,11.376666666666667,-0.4836666666666666,331.0,0.003088924395607525,50,30,37.0,50
50,seeded_random_10,20261265,10,5.0,15.0,0.3,11.914666666666665,11.534666666666666,-0.38,352.0,0.005849379140849489,50,30,37.0,50
50,seeded_random_10,20261266,10,5.0,15.0,0.3,11.779666666666667,11.837666666666667,0.057999999999999934,574.5,0.8898713479222043,50,30,37.0,50
50,seeded_random_10,20261267,10,5.0,15.0,0.3,11.855333333333332,11.571333333333332,-0.2840000000000002,476.0,0.11899316465637515,50,30,37.0,50
50,seeded_random_10,20261268,10,5.0,15.0,0.3,11.757333333333332,11.630666666666666,-0.12666666666666684,572.5,0.5303533129809321,50,30,37.0,50
50,seeded_random_10,20261269,10,5.0,15.0,0.3,11.730666666666666,11.544666666666664,-0.18600000000000008,508.5,0.21302877059060887,50,30,37.0,50
50,seeded_random_10,20261270,10,5.0,15.0,0.3,11.914666666666667,11.797333333333334,-0.11733333333333298,594.0,0.8539903101225653,50,30,37.0,50
50,seeded_random_10,20261271,10,5.0,15.0,0.3,11.784,11.651333333333334,-0.13266666666666652,575.0,0.5462752110404765,50,30,37.0,50
50,seeded_random_10,20261272,10,5.0,15.0,0.3,11.711333333333334,11.576333333333334,-0.1350000000000002,603.0,0.7391025844658843,50,30,37.0,50
50,seeded_random_10,20261273,10,5.0,15.0,0.3,11.858666666666666,11.574333333333335,-0.2843333333333335,492.5,0.16159067794836057,50,30,37.0,50
50,seeded_random_10,20261274,10,5.0,15.0,0.3,11.739333333333331,11.563666666666668,-0.17566666666666655,510.0,0.42369251203618385,50,30,37.0,50
50,seeded_random_10,20261275,10,5.0,15.0,0.3,11.823333333333332,11.539666666666669,-0.2836666666666667,501.0,0.18760301046119632,50,30,37.0,50
50,seeded_random_10,20261276,10,5.0,15.0,0.3,11.744000000000002,11.653000000000002,-0.09100000000000001,559.0,0.4485733469678902,50,30,37.0,50
50,seeded_random_10,20261277,10,5.0,15.0,0.3,11.724666666666668,11.407666666666666,-0.317,456.5,0.08059335502405811,50,30,37.0,50
50,seeded_random_10,20261278,10,5.0,15.0,0.3,11.718333333333332,11.549333333333331,-0.16899999999999984,567.0,0.4961448569251454,50,30,37.0,50
50,seeded_random_10,20261279,10,5.0,15.0,0.3,11.665666666666668,11.710333333333333,0.04466666666666654,628.0,0.926930239916667,50,30,37.0,50
50,seeded_random_10,20261280,10,5.0,15.0,0.3,11.800666666666666,11.676000000000002,-0.12466666666666687,538.0,0.3367861281242096,50,30,37.0,50
50,seeded_random_10,20261281,10,5.0,15.0,0.3,11.789666666666667,11.671333333333331,-0.11833333333333336,565.0,0.4840079594108704,50,30,37.0,50
50,seeded_random_10,20261282,10,5.0,15.0,0.3,11.735999999999999,11.606333333333332,-0.1296666666666665,566.5,0.49309233046238277,50,30,37.0,50
50,seeded_random_10,20261283,10,5.0,15.0,0.3,11.835999999999999,11.628333333333332,-0.20766666666666636,498.0,0.17809360739206648,50,30,37.0,50
50,seeded_random_10,20261284,10,5.0,15.0,0.3,11.610666666666669,11.56,-0.050666666666666554,563.5,0.6259582678019933,50,30,37.0,50
50,seeded_random_10,20261285,10,5.0,15.0,0.3,11.893333333333333,11.714333333333334,-0.179,558.5,0.4456886573742358,50,30,37.0,50
50,seeded_random_10,20261286,10,5.0,15.0,0.3,11.767999999999999,11.546000000000001,-0.22199999999999986,495.5,0.17044057792972656,50,30,37.0,50
50,seeded_random_10,20261287,10,5.0,15.0,0.3,11.796333333333331,11.474333333333334,-0.3219999999999999,428.5,0.06719630277131078,50,30,37.0,50
50,seeded_random_10,20261288,10,5.0,15.0,0.3,11.826666666666664,11.759333333333334,-0.0673333333333333,608.5,0.7795121335069407,50,30,37.0,50
50,seeded_random_10,20261289,10,5.0,15.0,0.3,11.707666666666666,11.510000000000002,-0.19766666666666663,532.5,0.3107651250480514,50,30,37.0,50
50,seeded_random_10,20261290,10,5.0,15.0,0.3,11.825666666666669,11.613333333333333,-0.21233333333333346,482.5,0.13457957463639558,50,30,37.0,50
50,seeded_random_10,20261291,10,5.0,15.0,0.3,11.658999999999999,11.658666666666665,-0.0003333333333332078,632.0,0.9576567971860943,50,30,37.0,50
50,seeded_random_10,20261292,10,5.0,15.0,0.3,11.760333333333335,11.555333333333335,-0.20499999999999974,504.5,0.19917397391006186,50,30,37.0,50
50,seeded_random_10,20261293,10,5.0,15.0,0.3,12.0,11.65466666666667,-0.34533333333333316,385.0,0.014789980895554233,50,30,37.0,50
50,seeded_random_10,20261294,10,5.0,15.0,0.3,11.849333333333332,11.571666666666665,-0.27766666666666656,471.5,0.10904503013142335,50,30,37.0,50
50,seeded_random_10,20261295,10,5.0,15.0,0.3,11.823333333333334,11.592666666666666,-0.23066666666666663,522.5,0.26693871202203134,50,30,37.0,50
50,seeded_random_10,20261296,10,5.0,15.0,0.3,11.790333333333333,11.504333333333333,-0.2859999999999999,482.5,0.13458184468082515,50,30,37.0,50
50,seeded_random_10,20261297,10,5.0,15.0,0.3,11.753,11.526666666666667,-0.22633333333333322,546.0,0.3770710352271578,50,30,37.0,50
50,seeded_random_10,20261298,10,5.0,15.0,0.3,11.697333333333336,11.635333333333334,-0.06200000000000003,592.5,0.6639942727913848,50,30,37.0,50
50,seeded_random_10,20261299,10,5.0,15.0,0.3,11.675666666666666,11.541000000000002,-0.13466666666666666,561.5,0.4631573697641539,50,30,37.0,50
50,seeded_random_10,20261300,10,5.0,15.0,0.3,11.845999999999998,11.647,-0.199,530.0,0.2993885141880377,50,30,37.0,50
50,seeded_random_10,20261301,10,5.0,15.0,0.3,11.605,11.719999999999997,0.11500000000000003,546.0,0.5082817469887422,50,30,37.0,50
50,seeded_random_10,20261302,10,5.0,15.0,0.3,11.887333333333334,11.642666666666667,-0.24466666666666653,432.0,0.04728256542085892,50,30,37.0,50
50,seeded_random_10,20261303,10,5.0,15.0,0.3,11.742666666666667,11.583333333333332,-0.1593333333333329,521.0,0.3627051846764803,50,30,37.0,50
50,seeded_random_10,20261304,10,5.0,15.0,0.3,11.93,11.591000000000001,-0.33899999999999975,437.0,0.05292836555618156,50,30,37.0,50
50,seeded_random_10,20261305,10,5.0,15.0,0.3,11.728,11.475333333333333,-0.2526666666666666,467.5,0.21647252340301704,50,30,37.0,50
50,seeded_random_10,20261306,10,5.0,15.0,0.3,11.786333333333335,11.563999999999998,-0.22233333333333327,517.5,0.24669525862482278,50,30,37.0,50
50,seeded_random_10,20261307,10,5.0,15.0,0.3,11.639333333333333,11.548333333333332,-0.09100000000000023,547.5,0.38495368798453655,50,30,37.0,50
50,seeded_random_10,20261308,10,5.0,15.0,0.3,11.705333333333334,11.695000000000002,-0.010333333333333422,610.0,0.7906380417482495,50,30,37.0,50
50,seeded_random_10,20261309,10,5.0,15.0,0.3,11.708333333333332,11.567333333333336,-0.1409999999999999,560.5,0.4572907225499637,50,30,37.0,50
50,seeded_random_10,20261310,10,5.0,15.0,0.3,11.740666666666666,11.499666666666666,-0.24100000000000005,529.5,0.2971436041951854,50,30,37.0,50
50,seeded_random_10,20261311,10,5.0,15.0,0.3,11.665,11.742,0.07700000000000021,588.0,0.6327620527839857,50,30,37.0,50
50,seeded_random_10,20261312,10,5.0,15.0,0.3,11.755999999999998,11.443333333333333,-0.3126666666666663,451.0,0.07180090661382703,50,30,37.0,50
50,seeded_random_10,20261313,10,5.0,15.0,0.3,11.808333333333335,11.694333333333335,-0.11400000000000002,588.0,0.6327402599265726,50,30,37.0,50
50,seeded_random_10,20261314,10,5.0,15.0,0.3,11.829333333333334,11.625666666666666,-0.2036666666666666,547.0,0.3823104342705994,50,30,37.0,50
50,seeded_random_10,20261315,10,5.0,15.0,0.3,11.881333333333334,11.447000000000001,-0.43433333333333324,360.5,0.00749443917319355,50,30,37.0,50
50,seeded_random_10,20261316,10,5.0,15.0,0.3,11.830666666666666,11.732666666666667,-0.09799999999999968,536.5,0.32955552810345357,50,30,37.0,50
50,seeded_random_10,20261317,10,5.0,15.0,0.3,11.785333333333334,11.575,-0.21033333333333343,507.5,0.20950288836709752,50,30,37.0,50
50,seeded_random_10,20261318,10,5.0,15.0,0.3,11.57933333333333,11.581000000000001,0.0016666666666667496,617.5,0.8469032105468688,50,30,37.0,50
50,seeded_random_10,20261319,10,5.0,15.0,0.3,11.713000000000001,11.411666666666667,-0.3013333333333332,448.5,0.06807628251928194,50,30,37.0,50
50,seeded_random_10,20261320,10,5.0,15.0,0.3,11.731333333333334,11.396666666666665,-0.33466666666666695,443.0,0.060439514956229255,50,30,37.0,50
50,seeded_random_10,20261321,10,5.0,15.0,0.3,11.781333333333334,11.580333333333334,-0.20099999999999998,489.5,0.15308036479667353,50,30,37.0,50
50,seeded_random_10,20261322,10,5.0,15.0,0.3,11.781333333333333,11.57,-0.21133333333333362,474.5,0.16982941794860162,50,30,37.0,50
50,seeded_random_10,20261323,10,5.0,15.0,0.3,11.707,11.543999999999999,-0.1629999999999999,556.0,0.4314220564840341,50,30,37.0,50
50,seeded_random_10,20261324,10,5.0,15.0,0.3,11.763666666666666,11.584000000000001,-0.1796666666666666,517.5,0.24669801064623242,50,30,37.0,50
50,seeded_random_10,20261325,10,5.0,15.0,0.3,11.718000000000002,11.605000000000002,-0.11300000000000011,564.5,0.4809959204879999,50,30,37.0,50
50,seeded_random_10,20261326,10,5.0,15.0,0.3,11.861666666666665,11.602666666666666,-0.259,461.5,0.08931232163694709,50,30,37.0,50
50,seeded_random_10,20261327,10,5.0,15.0,0.3,11.541666666666664,11.600333333333335,0.0586666666666666,613.5,0.8167802483204447,50,30,37.0,50
50,seeded_random_10,20261328,10,5.0,15.0,0.3,11.845999999999998,11.468666666666667,-0.37733333333333346,441.5,0.05848236627088821,50,30,37.0,50
50,seeded_random_10,20261329,10,5.0,15.0,0.3,11.687333333333333,11.658666666666669,-0.02866666666666671,619.0,0.8582606083598481,50,30,37.0,50
50,seeded_random_10,20261330,10,5.0,15.0,0.3,11.710333333333333,11.383999999999999,-0.32633333333333325,388.0,0.02553607043524266,50,30,37.0,50
50,seeded_random_10,20261331,10,5.0,15.0,0.3,11.911666666666667,11.511333333333333,-0.40033333333333343,376.0,0.011590857632760255,50,30,37.0,50
50,seeded_random_10,20261332,10,5.0,15.0,0.3,11.687999999999999,11.505333333333333,-0.18266666666666675,437.5,0.08171897674155218,50,30,37.0,50
50,seeded_random_10,20261333,10,5.0,15.0,0.3,11.690333333333335,11.530666666666669,-0.15966666666666654,551.0,0.40370738687215735,50,30,37.0,50
50,seeded_random_10,20261334,10,5.0,15.0,0.3,11.690666666666669,11.674999999999997,-0.015666666666666985,605.5,0.7573924873436124,50,30,37.0,50
50,seeded_random_10,20261335,10,5.0,15.0,0.3,11.825666666666667,11.529666666666664,-0.29599999999999993,433.5,0.04891564460940803,50,30,37.0,50
50,seeded_random_10,20261336,10,5.0,15.0,0.3,11.798666666666668,11.471666666666666,-0.327,478.0,0.12361431505479564,50,30,37.0,50
50,seeded_random_10,20261337,10,5.0,15.0,0.3,11.67066666666667,11.632333333333333,-0.03833333333333321,617.0,0.8431194765748814,50,30,37.0,50
50,seeded_random_10,20261338,10,5.0,15.0,0.3,11.786666666666667,11.576666666666668,-0.20999999999999988,490.0,0.15448020378273744,50,30,37.0,50
50,seeded_random_10,20261339,10,5.0,15.0,0.3,11.778333333333332,11.437333333333333,-0.34100000000000036,434.5,0.05002605563147075,50,30,37.0,50
50,seeded_random_10,20261340,10,5.0,15.0,0.3,11.831999999999999,11.623999999999999,-0.20800000000000002,513.5,0.23129856497833956,50,30,37.0,50
50,seeded_random_10,20261341,10,5.0,15.0,0.3,11.830666666666666,11.665,-0.1656666666666665,560.5,0.45728286095048765,50,30,37.0,50
50,seeded_random_10,20261342,10,5.0,15.0,0.3,11.8,11.46733333333333,-0.332666666666667,424.0,0.06076942116645555,50,30,37.0,50
50,seeded_random_10,20261343,10,5.0,15.0,0.3,11.835333333333331,11.480333333333332,-0.35500000000000026,407.5,0.0263962606015921,50,30,37.0,50
50,seeded_random_10,20261344,10,5.0,15.0,0.3,11.84233333333333,11.623333333333333,-0.21899999999999992,483.5,0.13711461252443777,50,30,37.0,50
50,seeded_random_10,20261345,10,5.0,15.0,0.3,11.725666666666665,11.570666666666666,-0.1550000000000005,554.0,0.4202039020673123,50,30,37.0,50
50,seeded_random_10,20261346,10,5.0,15.0,0.3,11.617666666666667,11.558666666666666,-0.0590000000000002,603.5,0.7427474364999429,50,30,37.0,50
50,seeded_random_10,20261347,10,5.0,15.0,0.3,11.832666666666666,11.376,-0.45666666666666655,353.0,0.0060252191725709186,50,30,37.0,50
50,seeded_random_10,20261348,10,5.0,15.0,0.3,11.688999999999998,11.513666666666667,-0.17533333333333334,488.5,0.15032377224998267,50,30,37.0,50
50,seeded_random_10,20261349,10,5.0,15.0,0.3,11.772,11.527000000000001,-0.24500000000000036,478.0,0.18092001438518512,50,30,37.0,50
50,seeded_random_10,20261350,10,5.0,15.0,0.3,11.90666666666667,11.538,-0.36866666666666675,417.0,0.03328757246533131,50,30,37.0,50
50,seeded_random_10,20261351,10,5.0,15.0,0.3,11.787666666666667,11.571,-0.21666666666666656,470.0,0.10587838443091238,50,30,37.0,50
50,seeded_random_10,20261352,10,5.0,15.0,0.3,11.700333333333333,11.479000000000001,-0.22133333333333322,517.0,0.3421202494953812,50,30,37.0,50
50,seeded_random_10,20261353,10,5.0,15.0,0.3,11.634333333333332,11.517000000000001,-0.11733333333333337,576.0,0.5527214717680289,50,30,37.0,50
50,seeded_random_10,20261354,10,5.0,15.0,0.3,11.782666666666666,11.613333333333333,-0.16933333333333336,555.0,0.42579411295887304,50,30,37.0,50
50,seeded_random_10,20261355,10,5.0,15.0,0.3,11.724666666666668,11.631333333333332,-0.09333333333333346,537.0,0.33196103503730534,50,30,37.0,50
50,seeded_random_10,20261356,10,5.0,15.0,0.3,11.784,11.517000000000003,-0.26699999999999985,489.0,0.15170445275332595,50,30,37.0,50
50,seeded_random_10,20261357,10,5.0,15.0,0.3,11.545333333333334,11.776333333333334,0.23099999999999987,506.0,0.20428306768378401,50,30,37.0,50
50,seeded_random_10,20261358,10,5.0,15.0,0.3,11.600000000000001,11.587666666666669,-0.012333333333333555,619.0,0.858261425148445,50,30,37.0,50
50,seeded_random_10,20261359,10,5.0,15.0,0.3,11.915000000000003,11.506666666666668,-0.4083333333333334,405.5,0.02511606917880175,50,30,37.0,50
50,seeded_random_10,20261360,10,5.0,15.0,0.3,11.875666666666666,11.55833333333333,-0.31733333333333313,428.0,0.043137764009123815,50,30,37.0,50
50,seeded_random_10,20261361,10,5.0,15.0,0.3,11.693666666666667,11.479666666666665,-0.21400000000000002,521.0,0.26073618284370104,50,30,37.0,50
50,seeded_random_10,20261362,10,5.0,15.0,0.3,11.732000000000001,11.732333333333333,0.0003333333333332078,612.0,0.8055561278922426,50,30,37.0,50
50,seeded_random_10,20261363,10,5.0,15.0,0.3,11.782333333333334,11.583333333333336,-0.19899999999999976,512.0,0.22568739406830196,50,30,37.0,50
50,seeded_random_10,20261364,10,5.0,15.0,0.3,11.778666666666666,11.617999999999997,-0.16066666666666662,548.0,0.3875996985753605,50,30,37.0,50
50,seeded_random_10,20261365,10,5.0,15.0,0.3,11.745333333333331,11.612333333333332,-0.1330000000000004,546.0,0.5082869925966425,50,30,37.0,50
