frequency,power
0.0,0.00582291617855568
0.11363636363636363,0.01844825084840857
0.22727272727272727,0.022192316536546967
0.3409090909090909,0.021976174678425935
0.45454545454545453,0.020344572898940164
0.5681818181818181,0.01958586332818841
0.6818181818181818,0.021283780125491755
0.7954545454545454,0.017680697236854656
0.9090909090909091,0.015915877373362853
1.0227272727272727,0.016668692103561835
1.1363636363636362,0.016119672032040223
1.25,0.018452782618432983
1.3636363636363635,0.017195575576178422
1.4772727272727273,0.017243099062198113
1.5909090909090908,0.018529529044648198
1.7045454545454546,0.015249368328910847
1.8181818181818181,0.015223285689793413
1.9318181818181817,0.016035862463037048
2.0454545454545454,0.01977204920158841
2.159090909090909,0.023342385903130317
2.2727272727272725,0.028477672803014793
2.3863636363636362,0.02337527596244401
2.5,0.0197647929631918
2.6136363636363638,0.019317608447168174
2.727272727272727,0.017698974383397098
2.840909090909091,0.020130894631331338
2.9545454545454546,0.018469718890923477
3.068181818181818,0.02126130124246402
3.1818181818181817,0.01775782703598873
3.2954545454545454,0.020449133276839553
3.409090909090909,0.03340555547371155
3.5227272727272725,0.03163664036079895
3.6363636363636362,0.025844714462049
3.75,0.027277793331198136
3.8636363636363633,0.030965980590538258
3.977272727272727,0.026501291636709817
4.090909090909091,0.026712494502864576
4.204545454545454,0.025900788995002363
4.318181818181818,0.030501135969855077
4.431818181818182,0.0258899684462566
4.545454545454545,0.02672823528739892
4.659090909090909,0.03776978853023706
4.7727272727272725,0.04857047923779955
4.886363636363636,0.038420525040556305
5.0,0.029673122624282604
5.113636363636363,0.03447397362535662
5.2272727272727275,0.04534595019022182
5.340909090909091,0.04238032198543645
5.454545454545454,0.04139839313489667
5.568181818181818,0.048590550746715755
5.681818181818182,0.041917847173300195
5.795454545454545,0.04620544192954002
5.909090909090909,0.04447872050789318
6.0227272727272725,0.042937502384117414
6.136363636363636,0.04560143238443635
6.25,0.05369611090466426
6.363636363636363,0.05417378590114298
6.477272727272727,0.06253804672625585
6.590909090909091,0.07032449547164865
6.704545454545454,0.05972722483410458
6.818181818181818,0.0648478105291767
6.931818181818182,0.09272392026964263
7.045454545454545,0.08422951292689264
7.159090909090909,0.05813935955179719
7.2727272727272725,0.07710292373320866
7.386363636363636,0.09664814247713747
7.5,0.07542983728851364
7.613636363636363,0.102914824473903
7.727272727272727,0.1387613647164833
7.840909090909091,0.12346892579508267
7.954545454545454,0.1256587091106845
8.068181818181818,0.12082751745979878
8.181818181818182,0.12334059646497363
8.295454545454545,0.12704437695025744
8.409090909090908,0.15143203589258528
8.522727272727272,0.24981353968366557
8.636363636363637,0.24786756475616864
8.75,0.19807777908343
8.863636363636363,0.2110087707445515
8.977272727272727,0.2517596643071058
9.09090909090909,0.2544984807393986
9.204545454545455,0.2939237595974397
9.318181818181818,0.3260995154180117
9.431818181818182,0.3341123012901453
9.545454545454545,0.3355328015021895
9.659090909090908,0.38000488531356613
9.772727272727272,0.5828461254842477
9.886363636363637,0.6185149769952305
10.0,0.44053829295704633
10.113636363636363,0.6422664566203569
10.227272727272727,0.5515509954474713
10.34090909090909,0.6689213936293461
10.454545454545455,0.6971051959081331
10.568181818181818,0.5090339763593151
10.681818181818182,0.6198558514036301
10.795454545454545,0.6837168497866715
10.909090909090908,0.7220313768410188
11.022727272727272,0.6041621112985835
11.136363636363637,0.570056335212814
11.25,0.7179050945222641
11.363636363636363,0.6799914715694685
11.477272727272727,0.6101817515084944
11.59090909090909,0.7841823441299718
11.704545454545455,0.7589750017563214
11.818181818181818,0.6049197206178202
11.931818181818182,0.7026484947344136
12.045454545454545,1.012005104078179
12.159090909090908,1.016916970134759
12.272727272727272,1.0170238440604653
12.386363636363637,1.274084445182227
12.5,1.1174620580547416
12.613636363636363,1.1358713757724417
12.727272727272727,1.558314070444617
12.84090909090909,2.2518146902173832
12.954545454545453,1.956927190245854
13.068181818181818,2.7565518833880267
13.181818181818182,2.9151240240620417
13.295454545454545,2.4874250454303857
13.409090909090908,2.3805377591826695
13.522727272727272,1.9681923231868688
13.636363636363637,1.9010998167788402
13.75,2.221533842385023
13.863636363636363,2.069318574775139
13.977272727272727,1.795502056651579
14.09090909090909,1.4540678805826597
14.204545454545453,1.986884533844745
14.318181818181818,1.671549967119984
14.431818181818182,1.7635894808739254
14.545454545454545,2.236663106625392
14.659090909090908,2.388232292037695
14.772727272727272,2.061435130350714
14.886363636363637,1.6919146737066917
15.0,2.0289273131131926
15.113636363636363,2.0905159002270883
15.227272727272727,1.383679399048618
15.34090909090909,1.165788501860606
15.454545454545453,1.1900097287011797
15.568181818181818,1.0460200490028235
15.681818181818182,1.1092601894046712
15.795454545454545,1.3008685905799566
15.909090909090908,1.5652271615160678
16.022727272727273,1.5684522085348123
16.136363636363637,1.709461930195551
16.25,1.8910849432064618
16.363636363636363,2.4896570133174567
16.477272727272727,3.9399571578178336
16.59090909090909,4.962201011103058
16.704545454545453,4.979383662908351
16.818181818181817,3.2479993728585894
16.93181818181818,2.4269573199048895
17.045454545454543,1.725719834265418
17.15909090909091,1.411620351003516
17.272727272727273,0.9855028763175918
17.386363636363637,0.7790228486483469
17.5,0.6698941696342208
17.613636363636363,0.7464759834112894
17.727272727272727,1.0183664054994381
17.84090909090909,1.2972631207983796
17.954545454545453,0.9796582520380136
18.068181818181817,0.6587845733169229
18.18181818181818,0.7504188263650938
18.295454545454543,1.034559964075797
18.40909090909091,0.6707414501606795
18.522727272727273,0.829867746778024
18.636363636363637,1.26352867661543
18.75,1.760336672845631
18.863636363636363,1.7447446857795086
18.977272727272727,1.2292526570743907
19.09090909090909,0.8170646171359239
19.204545454545453,0.7556081715962016
19.318181818181817,0.7863648119801536
19.43181818181818,0.6960567697163541
19.545454545454543,0.5451333671642353
19.65909090909091,0.43130462968912964
19.772727272727273,0.3132030000135649
19.886363636363637,0.39027230101215377
20.0,0.42639421571689756
20.113636363636363,0.34175781042300624
20.227272727272727,0.42024328836467706
20.34090909090909,0.3502507499277376
20.454545454545453,0.3042635194423793
20.568181818181817,0.3372640818054984
20.68181818181818,0.31632902627720355
20.795454545454543,0.30859665190576685
20.90909090909091,0.352748013249912
21.022727272727273,0.40705769954927534
21.136363636363637,0.37097783605937873
21.25,0.48284499110469725
21.363636363636363,0.45233447686327893
21.477272727272727,0.3572122066338817
21.59090909090909,0.37542027418533397
21.704545454545453,0.464614938241309
21.818181818181817,0.387253207412832
21.93181818181818,0.40131502002172403
22.045454545454543,0.3568034745976574
22.15909090909091,0.4048303293639429
22.272727272727273,0.42864754765987473
22.386363636363637,0.35989784080499093
22.5,0.43578210610327633
22.613636363636363,0.3848195460700529
22.727272727272727,0.4397853627462236
22.84090909090909,0.48932572737554025
22.954545454545453,0.4284283408641163
23.068181818181817,0.5242726707868711
23.18181818181818,0.47211858837604465
23.295454545454543,0.4842801568995729
23.40909090909091,0.45399006994732916
23.522727272727273,0.43408997323608606
23.636363636363637,0.45231461774979026
23.75,0.6517190242198796
23.863636363636363,0.6702319257697079
23.977272727272727,0.594473446708413
24.09090909090909,0.596334458458024
24.204545454545453,0.5787348267468557
24.318181818181817,0.5361779392424604
24.43181818181818,0.6001775938595886
24.545454545454543,0.724987391142948
24.659090909090907,0.7576904026408361
24.772727272727273,0.6995767444808173
24.886363636363637,0.5983379996771456
25.0,0.7520812733859609
25.113636363636363,0.6316163475426249
25.227272727272727,0.6746013646566524
25.34090909090909,0.5532561103106698
25.454545454545453,0.7559709604082767
25.568181818181817,0.688056927972604
25.68181818181818,0.5564652254972591
25.795454545454543,0.5951317245506356
25.909090909090907,0.8281913367745648
26.022727272727273,0.8966280389947454
26.136363636363637,0.7611433617414641
26.25,0.6816921860049107
26.363636363636363,0.798544512735237
26.477272727272727,1.1306548709523327
26.59090909090909,1.1753224120492656
26.704545454545453,0.9080329865386122
26.818181818181817,0.7103857489132844
26.93181818181818,0.5813603867322371
27.045454545454543,0.7060777864837948
27.159090909090907,0.7669654115078129
27.272727272727273,0.9073060543363966
27.386363636363637,0.9844924213634749
27.5,1.0728108373425986
27.613636363636363,1.0495324537350184
27.727272727272727,0.8317377612914876
27.84090909090909,0.8135293297366847
27.954545454545453,0.8862964327983588
28.068181818181817,0.7630422058851528
28.18181818181818,0.7049551186606156
28.295454545454543,0.7954303783941605
28.409090909090907,0.8151923006944601
28.522727272727273,0.973614362230264
28.636363636363637,1.2319170542250615
28.75,1.0202410580466188
28.863636363636363,0.9685914806811596
28.977272727272727,0.9498677371081842
29.09090909090909,0.9463834838522351
29.204545454545453,0.8770185601012367
29.318181818181817,0.9415242496918605
29.43181818181818,0.9116787746808075
29.545454545454543,0.8806238085144019
29.659090909090907,0.9615397586551279
29.772727272727273,1.1785586051370613
29.886363636363637,1.3270010745236236
30.0,0.9295525464760379
30.113636363636363,0.8605762289027843
30.227272727272727,0.7879881891392164
30.34090909090909,0.9613397507215945
30.454545454545453,0.9556428532779762
30.568181818181817,1.0161917557892421
30.68181818181818,1.1838272363881732
30.795454545454543,0.7515313548799232
30.909090909090907,0.6080714502580267
31.022727272727273,0.7691542116564931
31.136363636363637,0.802711189549079
31.25,0.6756137144696521
31.363636363636363,0.7835384653864339
31.477272727272727,0.8966305444390651
31.59090909090909,1.0816060994807022
31.704545454545453,0.9791903656669336
31.818181818181817,0.7034170286210902
31.93181818181818,0.7677502487921967
32.04545454545455,0.9480990229742604
32.15909090909091,1.021520993262381
32.27272727272727,0.9044103582212358
32.38636363636363,0.9013540342797504
32.5,0.8806476634847712
32.61363636363636,1.29428702653354
32.72727272727273,1.4063228127720824
32.840909090909086,1.323326615353423
32.95454545454545,1.2088712948279476
33.06818181818182,1.176715202917781
33.18181818181818,1.5682038045804243
33.29545454545455,1.699921455031673
33.40909090909091,1.6056890386142295
33.52272727272727,1.314908296157057
33.63636363636363,1.268575118078486
33.75,1.609724780772473
33.86363636363636,1.2219480660743922
33.97727272727273,1.0794178896270505
34.090909090909086,1.2087987882758437
34.20454545454545,1.0193337491246908
34.31818181818182,0.9660021027997912
34.43181818181818,0.8025844699544441
34.54545454545455,0.67920777321005
34.65909090909091,0.6728534904500124
34.77272727272727,0.6797029621590553
34.88636363636363,0.6731688921200392
35.0,0.870412779423491
35.11363636363636,0.9267422488818283
35.22727272727273,0.9188993062614744
35.340909090909086,0.9577769855587894
35.45454545454545,0.7652728617628566
35.56818181818182,0.6595021494308676
35.68181818181818,0.7674634159449517
35.79545454545455,0.8632133750200476
35.90909090909091,0.9878141710428354
36.02272727272727,0.9458043955903696
36.13636363636363,0.7673496096882847
36.25,0.7063403214379581
36.36363636363636,0.5443827937505797
36.47727272727273,0.599419859945887
36.590909090909086,0.7372979759232733
36.70454545454545,0.8983746975550628
36.81818181818182,0.7590131678760442
36.93181818181818,0.7922413054546948
37.04545454545455,0.8951285852020806
37.15909090909091,0.8923569165331742
37.27272727272727,0.9200308651436878
37.38636363636363,0.870128743298988
37.5,0.6339164672984001
37.61363636363636,0.6355794353818989
37.72727272727273,0.6203885393125302
37.840909090909086,0.7671953979000248
37.95454545454545,0.8375393411900759
38.06818181818182,0.7403054086724479
38.18181818181818,0.6659683310834386
38.29545454545455,0.8004267962256975
38.40909090909091,0.6735042586309449
38.52272727272727,0.7698231991449566
38.63636363636363,0.7781339983322177
38.75,0.6272344135646177
38.86363636363636,0.6681585074789
38.97727272727273,0.504435294603365
39.090909090909086,0.44869069036152837
39.20454545454545,0.5385244704589189
39.31818181818182,0.5190693642255769
39.43181818181818,0.6299962492442152
39.54545454545455,0.6214718496027947
39.65909090909091,0.49324480266436677
39.77272727272727,0.6087777002769129
39.88636363636363,0.6929516423921537
40.0,0.7098169762289896
40.11363636363636,0.6293218774156407
40.22727272727273,0.5473593367179445
40.340909090909086,0.5730051472222352
40.45454545454545,0.5879415921167667
40.56818181818182,0.5590305818154893
40.68181818181818,0.49582514427543883
40.79545454545455,0.45179587027215345
40.90909090909091,0.499580378806065
41.02272727272727,0.5431789483685041
41.13636363636363,0.6621819453596056
41.25,0.49530824360633147
41.36363636363636,0.5114744192283914
41.47727272727273,0.6144891526303772
41.590909090909086,0.6087451706474193
41.70454545454545,0.622242273291788
41.81818181818182,0.503639276908577
41.93181818181818,0.5091878121943001
42.04545454545455,0.5811464293295248
42.15909090909091,0.6056209312279565
42.27272727272727,0.5776395055677015
42.38636363636363,0.7342549199245746
42.5,0.6195483970942341
42.61363636363636,0.7149720888483617
42.72727272727273,0.6161490479211843
42.840909090909086,0.5417287063530636
42.95454545454545,0.5667345136102854
43.06818181818182,0.6067056491810727
43.18181818181818,0.6145236422331015
43.29545454545455,0.6861266287651266
43.40909090909091,0.6461371781953519
43.52272727272727,0.8078125720102383
43.63636363636363,0.8080997958226499
43.75,0.6594703921030298
43.86363636363636,0.6367016433829331
43.97727272727273,0.5236784309610985
44.090909090909086,0.5650321456098026
44.20454545454545,0.4909858722207629
44.31818181818182,0.48156906566975227
44.43181818181818,0.5644762972103174
44.54545454545455,0.6450911715650541
44.65909090909091,0.674150632024026
44.77272727272727,0.7009402777789715
44.88636363636363,0.7339446142854106
45.0,0.7696526384996223
45.11363636363636,0.649017036397079
45.22727272727273,0.3478968073847616
45.340909090909086,0.5170096755907699
45.45454545454545,0.7360173426478611
45.56818181818182,0.9561275507204169
45.68181818181818,0.8647884017311492
45.79545454545455,0.7823597889743018
45.90909090909091,0.7489655135807477
46.02272727272727,0.6934598206647611
46.13636363636363,0.5921274325275844
46.25,0.5296073163594883
46.36363636363636,0.7168521115603352
46.47727272727273,0.6435369699861793
46.590909090909086,0.6675027975432988
46.70454545454545,0.6059595985384224
46.81818181818182,0.6513194118282046
46.93181818181818,0.577824539928005
47.04545454545455,0.5027335701891862
47.15909090909091,0.5536995783997231
47.27272727272727,0.6507043283763227
47.38636363636363,0.6662219295838905
47.5,0.7362949997697512
47.61363636363636,0.5310774812544814
47.72727272727273,0.4251504289478298
47.840909090909086,0.516927070809642
47.95454545454545,0.6714600419141207
48.06818181818182,0.8031950378225213
48.18181818181818,0.758451879556064
48.29545454545455,0.7471936017707309
48.40909090909091,0.7568410570462155
48.52272727272727,0.8448025924798349
48.63636363636363,0.844465346691529
48.75,0.8796802800587243
48.86363636363636,0.9212667914949276
48.97727272727273,0.7948324842258638
49.090909090909086,0.6695464291657341
49.20454545454545,0.6775152946487493
49.31818181818181,0.8110785650598368
49.43181818181818,1.0211051250394467
49.54545454545455,0.7785038848862382
49.65909090909091,0.963802415353907
49.77272727272727,0.9194109689196586
49.88636363636363,0.9470416179758848
50.0,0.8721811149271721
50.11363636363636,0.5078440900491733
50.22727272727273,0.5190794226815547
50.340909090909086,0.6470915713344139
50.45454545454545,0.7947516541861573
50.56818181818181,0.9382542633163745
50.68181818181818,0.9237010269116843
50.79545454545455,0.7701010908893863
