outcome,outcome_unit,estimate,force_level_mvc,simulation_id,normal_value,dpn_value,dpn_minus_normal
firing_rate,pps,simulation_truth_all_active_motor_units,50,25,16.943231441048034,17.96879756468798,1.025566123639944
firing_rate,pps,simulation_truth_all_active_motor_units,50,26,16.845705967976713,17.29954954954955,0.453843581572837
firing_rate,pps,simulation_truth_all_active_motor_units,50,27,16.91885964912281,18.148837209302325,1.2299775601795169
firing_rate,pps,simulation_truth_all_active_motor_units,50,28,16.94809941520468,17.7660687593423,0.8179693441376195
firing_rate,pps,simulation_truth_all_active_motor_units,50,29,16.732608695652175,16.763703703703705,0.03109500805152976
firing_rate,pps,simulation_truth_all_active_motor_units,50,30,16.761280931586608,16.816816816816818,0.055535885230209914
firing_rate,pps,simulation_truth_all_active_motor_units,50,31,16.604434907010013,17.456818181818182,0.8523832748081688
firing_rate,pps,simulation_truth_all_active_motor_units,50,32,16.886231884057974,17.051339285714285,0.16510740165631077
firing_rate,pps,simulation_truth_all_active_motor_units,50,33,16.406204906204906,16.843005952380953,0.436801046176047
firing_rate,pps,simulation_truth_all_active_motor_units,50,34,16.545258620689655,17.359208523592088,0.8139499029024329
firing_rate,pps,simulation_truth_all_active_motor_units,50,35,16.71159420289855,16.771300448430495,0.05970624553194526
firing_rate,pps,simulation_truth_all_active_motor_units,50,36,16.78928046989721,17.539755351681958,0.7504748817847471
firing_rate,pps,simulation_truth_all_active_motor_units,50,37,16.812134502923975,17.901515151515152,1.0893806485911774
firing_rate,pps,simulation_truth_all_active_motor_units,50,38,16.5959595959596,17.507610350076103,0.9116507541165042
firing_rate,pps,simulation_truth_all_active_motor_units,50,39,17.136695906432745,18.318042813455655,1.1813469070229097
firing_rate,pps,simulation_truth_all_active_motor_units,50,40,17.005139500734217,17.65321375186846,0.6480742511342434
firing_rate,pps,simulation_truth_all_active_motor_units,50,41,16.594614264919944,17.17966360856269,0.5850493436427477
firing_rate,pps,simulation_truth_all_active_motor_units,50,42,16.782672540381792,17.198660714285715,0.41598817390392284
firing_rate,pps,simulation_truth_all_active_motor_units,50,43,17.023598820058996,17.268601190476193,0.24500237041719686
firing_rate,pps,simulation_truth_all_active_motor_units,50,44,16.984513274336287,17.416292974588938,0.4317797002526511
firing_rate,pps,simulation_truth_all_active_motor_units,50,45,17.114766081871345,17.3796711509716,0.264905069100255
firing_rate,pps,simulation_truth_all_active_motor_units,50,46,16.63362068965517,17.8394777265745,1.2058570369193298
firing_rate,pps,simulation_truth_all_active_motor_units,50,47,16.96783625730994,17.072496263079223,0.1046600057692828
firing_rate,pps,simulation_truth_all_active_motor_units,50,48,16.98981077147016,17.192077727952167,0.20226695648200632
firing_rate,pps,simulation_truth_all_active_motor_units,50,49,16.768558951965066,17.21212121212121,0.4435622601561455
isi_cv,unitless,randomized_hdsemg,10,0,0.19209956834126438,0.09863897877197803,-0.09346058956928635
isi_cv,unitless,randomized_hdsemg,10,1,0.20487002077855396,0.14010678519133682,-0.06476323558721714
isi_cv,unitless,randomized_hdsemg,10,2,0.14487642950022722,0.13613381126001534,-0.008742618240211886
isi_cv,unitless,randomized_hdsemg,10,3,0.14112954883698284,0.17706789825438313,0.03593834941740029
isi_cv,unitless,randomized_hdsemg,10,4,0.1355783374915139,0.12131505091935235,-0.014263286572161554
isi_cv,unitless,randomized_hdsemg,10,5,0.17544250058716124,0.14052474324721448,-0.03491775733994676
isi_cv,unitless,randomized_hdsemg,10,6,0.21426780322070188,0.1385926655257405,-0.07567513769496137
isi_cv,unitless,randomized_hdsemg,10,7,0.16982843680081278,0.1184915085498148,-0.051336928250997976
isi_cv,unitless,randomized_hdsemg,10,8,0.16607117086667256,0.1293374407187542,-0.036733730147918364
isi_cv,unitless,randomized_hdsemg,10,9,0.16593354562137203,0.16235552618879243,-0.003578019432579599
isi_cv,unitless,randomized_hdsemg,10,10,0.14742562845780124,0.10327828611916312,-0.044147342338638124
isi_cv,unitless,randomized_hdsemg,10,11,0.19538178437896414,0.17246162445648489,-0.022920159922479255
isi_cv,unitless,randomized_hdsemg,10,12,0.1659473730615732,0.16379655470190066,-0.0021508183596725405
isi_cv,unitless,randomized_hdsemg,10,13,0.15902445477893956,0.11567485228232,-0.043349602496619566
isi_cv,unitless,randomized_hdsemg,10,14,0.17573099590649344,0.13150100629408132,-0.04422998961241212
isi_cv,unitless,randomized_hdsemg,10,15,0.16416513835908214,0.12430837760259732,-0.039856760756484824
isi_cv,unitless,randomized_hdsemg,10,16,0.14596388065151505,0.12208860732875382,-0.023875273322761237
isi_cv,unitless,randomized_hdsemg,10,17,0.16589834547977794,0.11702118017390384,-0.048877165305874104
isi_cv,unitless,randomized_hdsemg,10,18,0.16837449443238822,0.13276586509809113,-0.03560862933429709
isi_cv,unitless,randomized_hdsemg,10,19,0.20544632351699915,0.1367096904274486,-0.06873663308955055
isi_cv,unitless,randomized_hdsemg,10,20,0.153691389756827,0.10921082662197328,-0.044480563134853726
isi_cv,unitless,randomized_hdsemg,10,21,0.1556520926707041,0.15513409309544862,-0.0005179995752554734
isi_cv,unitless,randomized_hdsemg,10,22,0.16416402166408872,0.12259588485218353,-0.04156813681190519
isi_cv,unitless,randomized_hdsemg,10,23,0.1411074726571055,0.11537462873001306,-0.025732843927092436
isi_cv,unitless,randomized_hdsemg,10,24,0.18786075843871095,0.1288793902597039,-0.05898136817900704
isi_cv,unitless,randomized_hdsemg,10,25,0.1688478588839609,0.13008445221701553,-0.03876340666694536
isi_cv,unitless,randomized_hdsemg,10,26,0.15990668116424966,0.14991345439568576,-0.009993226768563901
isi_cv,unitless,randomized_hdsemg,10,27,0.167381712888773,0.12967562908642072,-0.03770608380235227
isi_cv,unitless,randomized_hdsemg,10,28,0.17109773548382515,0.11869135040557947,-0.052406385078245674
isi_cv,unitless,randomized_hdsemg,10,29,0.15520819928402868,0.1362621268360577,-0.018946072447970974
isi_cv,unitless,randomized_hdsemg,10,30,0.15412703236568367,0.09974824519503551,-0.05437878717064816
isi_cv,unitless,randomized_hdsemg,10,31,0.16735775863605,0.16829112850649736,0.0009333698704473425
isi_cv,unitless,randomized_hdsemg,10,32,0.18444316766159194,0.14395929158638918,-0.04048387607520276
isi_cv,unitless,randomized_hdsemg,10,33,0.19091773212815705,0.09008097424061648,-0.10083675788754057
isi_cv,unitless,randomized_hdsemg,10,34,0.140116324863705,0.13584107950733976,-0.004275245356365254
isi_cv,unitless,randomized_hdsemg,10,35,0.1473573484453051,0.11152355502348539,-0.03583379342181971
isi_cv,unitless,randomized_hdsemg,10,36,0.15917449971606734,0.15447966373392125,-0.004694835982146095
isi_cv,unitless,randomized_hdsemg,10,37,0.16211012971056435,0.12968273196036287,-0.03242739775020148
isi_cv,unitless,randomized_hdsemg,10,38,0.12773575482860394,0.20071497477713113,0.07297921994852719
isi_cv,unitless,randomized_hdsemg,10,39,0.16273463664521567,0.13934247490672502,-0.023392161738490652
isi_cv,unitless,randomized_hdsemg,10,40,0.16092085079687105,0.1746531981570616,0.01373234736019055
isi_cv,unitless,randomized_hdsemg,10,41,0.1844170181089389,0.16938754960776956,-0.015029468501169346
isi_cv,unitless,randomized_hdsemg,10,42,0.1385171746399461,0.13255464857954397,-0.0059625260604021235
isi_cv,unitless,randomized_hdsemg,10,43,0.17564585920158082,0.1323232696192136,-0.04332258958236723
isi_cv,unitless,randomized_hdsemg,10,44,0.1949156415550768,0.12236660286842652,-0.07254903868665027
isi_cv,unitless,randomized_hdsemg,10,45,0.16897379402681403,0.13098211729203577,-0.03799167673477827
isi_cv,unitless,randomized_hdsemg,10,46,0.16870174906077548,0.16637614118060826,-0.002325607880167224
isi_cv,unitless,randomized_hdsemg,10,47,0.1890289061548214,0.15296278437956423,-0.03606612177525717
isi_cv,unitless,randomized_hdsemg,10,48,0.19180025973788867,0.1437958723830746,-0.048004387354814076
isi_cv,unitless,randomized_hdsemg,10,49,0.14239528232233437,0.15039085498833432,0.007995572665999956
isi_cv,unitless,randomized_hdsemg,20,0,0.14626652931238768,0.14452815206154265,-0.0017383772508450246
isi_cv,unitless,randomized_hdsemg,20,1,0.1555315323335091,0.1192025012451432,-0.03632903108836591
isi_cv,unitless,randomized_hdsemg,20,2,0.17653382037774315,0.11561386802389997,-0.060919952353843176
isi_cv,unitless,randomized_hdsemg,20,3,0.15171592211383023,0.1317519703558864,-0.019963951757943826
isi_cv,unitless,randomized_hdsemg,20,4,0.13776834897581253,0.10294360750597789,-0.034824741469834636
isi_cv,unitless,randomized_hdsemg,20,5,0.14657859216960184,0.12595749376395737,-0.020621098405644467
isi_cv,unitless,randomized_hdsemg,20,6,0.16430000662358898,0.11905855933504239,-0.045241447288546593
isi_cv,unitless,randomized_hdsemg,20,7,0.17526746094395024,0.11459086518781585,-0.06067659575613439
isi_cv,unitless,randomized_hdsemg,20,8,0.1450687349434429,0.11206456508101259,-0.03300416986243032
isi_cv,unitless,randomized_hdsemg,20,9,0.150037617484652,0.11758588740793512,-0.03245173007671688
isi_cv,unitless,randomized_hdsemg,20,10,0.1481008622969182,0.12372994334330382,-0.024370918953614387
isi_cv,unitless,randomized_hdsemg,20,11,0.1606312835508789,0.14459823973698685,-0.01603304381389206
isi_cv,unitless,randomized_hdsemg,20,12,0.15857979125661342,0.10320938815291889,-0.05537040310369454
isi_cv,unitless,randomized_hdsemg,20,13,0.16383077894895162,0.11337394005798787,-0.05045683889096375
isi_cv,unitless,randomized_hdsemg,20,14,0.15779558828695767,0.16530331099976966,0.007507722712811998
isi_cv,unitless,randomized_hdsemg,20,15,0.1350037813726188,0.12598836189339163,-0.009015419479227155
isi_cv,unitless,randomized_hdsemg,20,16,0.1522320478558277,0.12492959631693046,-0.027302451538897238
isi_cv,unitless,randomized_hdsemg,20,17,0.1526730458758101,0.16096036494085197,0.008287319065041876
isi_cv,unitless,randomized_hdsemg,20,18,0.16640553862396312,0.1502931794653954,-0.016112359158567735
isi_cv,unitless,randomized_hdsemg,20,19,0.1654945546832045,0.08966233570567098,-0.07583221897753353
isi_cv,unitless,randomized_hdsemg,20,20,0.14656510610617476,0.133464478654929,-0.013100627451245767
isi_cv,unitless,randomized_hdsemg,20,21,0.1741898588151633,0.1081153897965681,-0.0660744690185952
isi_cv,unitless,randomized_hdsemg,20,22,0.1196938047791464,0.1474658435814978,0.027772038802351406
isi_cv,unitless,randomized_hdsemg,20,23,0.14703874346237772,0.0983575924774621,-0.048681150984915614
isi_cv,unitless,randomized_hdsemg,20,24,0.14321801184815036,0.12100169783002604,-0.022216314018124322
isi_cv,unitless,randomized_hdsemg,20,25,0.13446144375357527,0.13018140099974546,-0.004280042753829816
isi_cv,unitless,randomized_hdsemg,20,26,0.1448378960989896,0.12956390526452596,-0.015273990834463624
isi_cv,unitless,randomized_hdsemg,20,27,0.15733802305159209,0.11424417102458909,-0.043093852027003
isi_cv,unitless,randomized_hdsemg,20,28,0.13607006310904543,0.104853433451508,-0.031216629657537437
isi_cv,unitless,randomized_hdsemg,20,29,0.14035458365941256,0.1394232831044269,-0.0009313005549856646
isi_cv,unitless,randomized_hdsemg,20,30,0.1571802000973477,0.13544384582666427,-0.021736354270683433
isi_cv,unitless,randomized_hdsemg,20,31,0.13841238748546575,0.15065277942519076,0.01224039193972501
isi_cv,unitless,randomized_hdsemg,20,32,0.15273153632826691,0.15091721902682317,-0.0018143173014437408
isi_cv,unitless,randomized_hdsemg,20,33,0.1506464284754744,0.13720707248294364,-0.013439355992530766
isi_cv,unitless,randomized_hdsemg,20,34,0.17246886991835114,0.15707248599205684,-0.015396383926294305
isi_cv,unitless,randomized_hdsemg,20,35,0.1424234780696604,0.104087465108559,-0.03833601296110141
isi_cv,unitless,randomized_hdsemg,20,36,0.1499382390473793,0.10958153821056422,-0.04035670083681507
isi_cv,unitless,randomized_hdsemg,20,37,0.18217292450311062,0.12502210618074033,-0.05715081832237029
isi_cv,unitless,randomized_hdsemg,20,38,0.16418861770477214,0.1152124507025926,-0.048976167002179535
isi_cv,unitless,randomized_hdsemg,20,39,0.15133676613559777,0.14182007233044858,-0.00951669380514919
isi_cv,unitless,randomized_hdsemg,20,40,0.14335358006042984,0.11238627123060926,-0.030967308829820572
isi_cv,unitless,randomized_hdsemg,20,41,0.148091729817172,0.14222399880076,-0.005867731016411998
isi_cv,unitless,randomized_hdsemg,20,42,0.17743248072307174,0.13716281595578417,-0.04026966476728758
isi_cv,unitless,randomized_hdsemg,20,43,0.14666197347067572,0.11687275398416326,-0.02978921948651246
isi_cv,unitless,randomized_hdsemg,20,44,0.16752828648805337,0.11862155513058306,-0.04890673135747031
isi_cv,unitless,randomized_hdsemg,20,45,0.14413291298064693,0.10585123924454772,-0.03828167373609921
isi_cv,unitless,randomized_hdsemg,20,46,0.12385738574095462,0.13014411202408196,0.006286726283127347
isi_cv,unitless,randomized_hdsemg,20,47,0.14944899684329976,0.125087177412105,-0.024361819431194753
isi_cv,unitless,randomized_hdsemg,20,48,0.1687794402619272,0.15250548770711422,-0.01627395255481298
isi_cv,unitless,randomized_hdsemg,20,49,0.14363366865310445,0.09748552942584925,-0.046148139227255205
isi_cv,unitless,randomized_hdsemg,50,0,0.16403471353785873,0.1335341527768702,-0.030500560760988532
isi_cv,unitless,randomized_hdsemg,50,1,0.12696404782069895,0.13592352132549448,0.008959473504795534
isi_cv,unitless,randomized_hdsemg,50,2,0.15197968191279598,0.10188426660860775,-0.050095415304188234
isi_cv,unitless,randomized_hdsemg,50,3,0.1606268692828912,0.12865079002097662,-0.031976079261914564
isi_cv,unitless,randomized_hdsemg,50,4,0.11658540909613446,0.12889477318232984,0.012309364086195373
isi_cv,unitless,randomized_hdsemg,50,5,0.12139404807598916,0.10649670066527013,-0.014897347410719033
isi_cv,unitless,randomized_hdsemg,50,6,0.1699753090460012,0.14723646494067416,-0.022738844105327033
isi_cv,unitless,randomized_hdsemg,50,7,0.1614452314133972,0.12812223526059413,-0.03332299615280307
isi_cv,unitless,randomized_hdsemg,50,8,0.14852826673978453,0.11905597741791726,-0.029472289321867268
isi_cv,unitless,randomized_hdsemg,50,9,0.13067546551762735,0.14822497030525136,0.017549504787624015
isi_cv,unitless,randomized_hdsemg,50,10,0.10461525095355677,0.10547813512848007,0.0008628841749233063
isi_cv,unitless,randomized_hdsemg,50,11,0.12693971895781408,0.10810816425264709,-0.018831554705166995
isi_cv,unitless,randomized_hdsemg,50,12,0.12584237367007708,0.1464578327230507,0.020615459052973628
isi_cv,unitless,randomized_hdsemg,50,13,0.11660443662559376,0.099112902690041,-0.017491533935552764
isi_cv,unitless,randomized_hdsemg,50,14,0.09576866892164285,0.1555326332821784,0.05976396436053555
isi_cv,unitless,randomized_hdsemg,50,15,0.1794364680546528,0.11573187695993976,-0.06370459109471303
isi_cv,unitless,randomized_hdsemg,50,16,0.13401950565033235,0.11102442549945032,-0.02299508015088203
isi_cv,unitless,randomized_hdsemg,50,17,0.1534492107019672,0.09766192939961979,-0.05578728130234742
isi_cv,unitless,randomized_hdsemg,50,18,0.17250055908534415,0.18717161142600275,0.014671052340658602
isi_cv,unitless,randomized_hdsemg,50,19,0.13990920848666036,0.11545813008566333,-0.02445107840099703
isi_cv,unitless,randomized_hdsemg,50,20,0.14991376035072476,0.10310830910435939,-0.04680545124636537
isi_cv,unitless,randomized_hdsemg,50,21,0.11705413597527689,0.11645626090479289,-0.0005978750704840052
isi_cv,unitless,randomized_hdsemg,50,22,0.11974459176818442,0.1301698378163942,0.010425246048209796
isi_cv,unitless,randomized_hdsemg,50,23,0.12422197457577977,0.09021357451378478,-0.03400840006199499
isi_cv,unitless,randomized_hdsemg,50,24,0.13810008292632936,0.14676544174444303,0.008665358818113672
isi_cv,unitless,randomized_hdsemg,50,25,0.1671113545473789,0.110526400723397,-0.056584953823981904
isi_cv,unitless,randomized_hdsemg,50,26,0.1567042908228564,0.13213929772629793,-0.024564993096558463
isi_cv,unitless,randomized_hdsemg,50,27,0.12457524751801449,0.09812468822388497,-0.026450559294129525
isi_cv,unitless,randomized_hdsemg,50,28,0.1408191551478896,0.13537794089551655,-0.005441214252373039
isi_cv,unitless,randomized_hdsemg,50,29,0.13862527895872012,0.14635865128505526,0.007733372326335142
isi_cv,unitless,randomized_hdsemg,50,30,0.1691991600789859,0.13946225397095524,-0.029736906108030647
isi_cv,unitless,randomized_hdsemg,50,31,0.17590116852101803,0.12059365724491614,-0.055307511276101895
isi_cv,unitless,randomized_hdsemg,50,32,0.14409668667999015,0.13009312958865848,-0.014003557091331664
isi_cv,unitless,randomized_hdsemg,50,33,0.1193064422078675,0.14275585023725426,0.023449408029386762
isi_cv,unitless,randomized_hdsemg,50,34,0.15667755615021464,0.11544691471531048,-0.04123064143490417
isi_cv,unitless,randomized_hdsemg,50,35,0.13733508887277346,0.12486372489885514,-0.01247136397391832
isi_cv,unitless,randomized_hdsemg,50,36,0.15945059377421283,0.10847936148723844,-0.050971232286974394
isi_cv,unitless,randomized_hdsemg,50,37,0.12296261100965507,0.12420032259136723,0.001237711581712167
isi_cv,unitless,randomized_hdsemg,50,38,0.12305741362636866,0.16425149046833834,0.041194076841969685
isi_cv,unitless,randomized_hdsemg,50,39,0.1492757814571491,0.10823062267617116,-0.04104515878097793
isi_cv,unitless,randomized_hdsemg,50,40,0.1436049737993416,0.17246763294357578,0.028862659144234193
isi_cv,unitless,randomized_hdsemg,50,41,0.1343110101356914,0.10815627347827539,-0.026154736657416022
isi_cv,unitless,randomized_hdsemg,50,42,0.1599859048762265,0.10478937507337911,-0.05519652980284738
isi_cv,unitless,randomized_hdsemg,50,43,0.14210031298870493,0.14293529175688352,0.0008349787681785903
isi_cv,unitless,randomized_hdsemg,50,44,0.14855682696630074,0.10246319311621402,-0.04609363385008672
isi_cv,unitless,randomized_hdsemg,50,45,0.1409707661409946,0.12596496577854235,-0.015005800362452248
isi_cv,unitless,randomized_hdsemg,50,46,0.14452711969116566,0.14729230459153259,0.0027651849003669238
isi_cv,unitless,randomized_hdsemg,50,47,0.1247250826820386,0.14074710384990494,0.016022021167866343
isi_cv,unitless,randomized_hdsemg,50,48,0.12960997195598872,0.11086219904955999,-0.018747772906428734
isi_cv,unitless,randomized_hdsemg,50,49,0.16309781148255337,0.10207086178113467,-0.0610269497014187
isi_cv,unitless,simulation_truth_all_active_motor_units,10,0,0.33442149362222573,0.20249823416692558,-0.13192325945530015
isi_cv,unitless,simulation_truth_all_active_motor_units,10,1,0.29645140100790773,0.2558729274099957,-0.04057847359791206
isi_cv,unitless,simulation_truth_all_active_motor_units,10,2,0.3097266771115396,0.22091626706938075,-0.08881041004215887
isi_cv,unitless,simulation_truth_all_active_motor_units,10,3,0.3615204522999943,0.23447562135215774,-0.12704483094783656
isi_cv,unitless,simulation_truth_all_active_motor_units,10,4,0.3699180021669252,0.2242994053077251,-0.14561859685920012
isi_cv,unitless,simulation_truth_all_active_motor_units,10,5,0.33625760410318656,0.20297874684079506,-0.1332788572623915
isi_cv,unitless,simulation_truth_all_active_motor_units,10,6,0.33939005200612066,0.20781259744350922,-0.13157745456261144
isi_cv,unitless,simulation_truth_all_active_motor_units,10,7,0.30258730167303416,0.25085275417304903,-0.05173454749998513
isi_cv,unitless,simulation_truth_all_active_motor_units,10,8,0.3091820005703389,0.24544500075796766,-0.06373699981237124
isi_cv,unitless,simulation_truth_all_active_motor_units,10,9,0.3493190912484675,0.20881810418071853,-0.14050098706774897
isi_cv,unitless,simulation_truth_all_active_motor_units,10,10,0.32710175590252943,0.24001655660723584,-0.0870851992952936
isi_cv,unitless,simulation_truth_all_active_motor_units,10,11,0.31771982247130187,0.24401580206396767,-0.0737040204073342
isi_cv,unitless,simulation_truth_all_active_motor_units,10,12,0.3639341419192831,0.2047503898950094,-0.15918375202427368
isi_cv,unitless,simulation_truth_all_active_motor_units,10,13,0.31166130715346346,0.23986317962290007,-0.07179812753056339
isi_cv,unitless,simulation_truth_all_active_motor_units,10,14,0.31038715426510977,0.2436480912496997,-0.06673906301541008
isi_cv,unitless,simulation_truth_all_active_motor_units,10,15,0.2991885531146579,0.24744581570793536,-0.051742737406722555
isi_cv,unitless,simulation_truth_all_active_motor_units,10,16,0.3426014840271622,0.21913636920792245,-0.12346511481923972
isi_cv,unitless,simulation_truth_all_active_motor_units,10,17,0.3035318403732531,0.21309641365173973,-0.09043542672151336
isi_cv,unitless,simulation_truth_all_active_motor_units,10,18,0.3055176548231755,0.19539509462544952,-0.11012256019772598
isi_cv,unitless,simulation_truth_all_active_motor_units,10,19,0.32172232398139733,0.2382080001829448,-0.08351432379845253
isi_cv,unitless,simulation_truth_all_active_motor_units,10,20,0.29444073190320913,0.209979020401024,-0.08446171150218512
isi_cv,unitless,simulation_truth_all_active_motor_units,10,21,0.32449406856565444,0.22182398948051707,-0.10267007908513737
isi_cv,unitless,simulation_truth_all_active_motor_units,10,22,0.3043963816349368,0.22890679152798263,-0.07548959010695419
isi_cv,unitless,simulation_truth_all_active_motor_units,10,23,0.30281317485553777,0.21894902751002526,-0.08386414734551251
isi_cv,unitless,simulation_truth_all_active_motor_units,10,24,0.32183224217502965,0.23295278040892056,-0.08887946176610909
isi_cv,unitless,simulation_truth_all_active_motor_units,10,25,0.31991802297392974,0.2221522909763385,-0.09776573199759123
isi_cv,unitless,simulation_truth_all_active_motor_units,10,26,0.31562824543565227,0.2183659289067576,-0.09726231652889467
isi_cv,unitless,simulation_truth_all_active_motor_units,10,27,0.3237651167560561,0.2483890390907525,-0.07537607766530363
isi_cv,unitless,simulation_truth_all_active_motor_units,10,28,0.3039601204109316,0.2851542781894689,-0.0188058422214627
isi_cv,unitless,simulation_truth_all_active_motor_units,10,29,0.3212217529822919,0.20552625511402656,-0.11569549786826533
isi_cv,unitless,simulation_truth_all_active_motor_units,10,30,0.30265549581092477,0.21877473874923245,-0.08388075706169232
isi_cv,unitless,simulation_truth_all_active_motor_units,10,31,0.3087834594562133,0.27373106272292025,-0.03505239673329308
isi_cv,unitless,simulation_truth_all_active_motor_units,10,32,0.3508092527983934,0.19873241690075893,-0.1520768358976345
isi_cv,unitless,simulation_truth_all_active_motor_units,10,33,0.30283502146560703,0.179134006832019,-0.12370101463358804
isi_cv,unitless,simulation_truth_all_active_motor_units,10,34,0.2766497408462375,0.24691387553925573,-0.029735865306981774
isi_cv,unitless,simulation_truth_all_active_motor_units,10,35,0.353195802428359,0.24875666421141554,-0.10443913821694348
isi_cv,unitless,simulation_truth_all_active_motor_units,10,36,0.3638231293699582,0.24569436517562504,-0.11812876419433316
isi_cv,unitless,simulation_truth_all_active_motor_units,10,37,0.3225160469364138,0.23503950252179967,-0.08747654441461411
isi_cv,unitless,simulation_truth_all_active_motor_units,10,38,0.32154740195044146,0.1900531153087867,-0.13149428664165475
isi_cv,unitless,simulation_truth_all_active_motor_units,10,39,0.3373814583718169,0.23708638494934298,-0.1002950734224739
isi_cv,unitless,simulation_truth_all_active_motor_units,10,40,0.32279201807173036,0.2456211835768209,-0.07717083449490947
isi_cv,unitless,simulation_truth_all_active_motor_units,10,41,0.3288338788190119,0.23336986547380387,-0.09546401334520802
isi_cv,unitless,simulation_truth_all_active_motor_units,10,42,0.3051100144222754,0.23733196768757583,-0.06777804673469959
isi_cv,unitless,simulation_truth_all_active_motor_units,10,43,0.3095869033278693,0.1936433562381816,-0.11594354708968771
isi_cv,unitless,simulation_truth_all_active_motor_units,10,44,0.3200431548346447,0.21821858045530304,-0.10182457437934164
isi_cv,unitless,simulation_truth_all_active_motor_units,10,45,0.3471978557519659,0.24381842140275214,-0.10337943434921373
isi_cv,unitless,simulation_truth_all_active_motor_units,10,46,0.30322112113434263,0.25627444163714685,-0.046946679497195776
isi_cv,unitless,simulation_truth_all_active_motor_units,10,47,0.2977536685092486,0.17252624745520653,-0.12522742105404208
isi_cv,unitless,simulation_truth_all_active_motor_units,10,48,0.31095493738170715,0.22862088560898608,-0.08233405177272107
isi_cv,unitless,simulation_truth_all_active_motor_units,10,49,0.3020470493763277,0.2410676436913826,-0.060979405684945115
isi_cv,unitless,simulation_truth_all_active_motor_units,20,0,0.19805928369252793,0.13005658993765015,-0.06800269375487777
isi_cv,unitless,simulation_truth_all_active_motor_units,20,1,0.2215950481432811,0.1600874096676197,-0.0615076384756614
isi_cv,unitless,simulation_truth_all_active_motor_units,20,2,0.20803171732735085,0.13743049679372832,-0.07060122053362253
isi_cv,unitless,simulation_truth_all_active_motor_units,20,3,0.23098315003115782,0.1581267940952707,-0.07285635593588713
isi_cv,unitless,simulation_truth_all_active_motor_units,20,4,0.20203311172725963,0.1496839958538512,-0.05234911587340843
isi_cv,unitless,simulation_truth_all_active_motor_units,20,5,0.23933082691040125,0.17128684368280195,-0.0680439832275993
isi_cv,unitless,simulation_truth_all_active_motor_units,20,6,0.21788682915250748,0.14901456510012856,-0.06887226405237892
isi_cv,unitless,simulation_truth_all_active_motor_units,20,7,0.2280703283350739,0.1499080354763338,-0.0781622928587401
isi_cv,unitless,simulation_truth_all_active_motor_units,20,8,0.2320040900863518,0.14482501069576925,-0.08717907939058256
isi_cv,unitless,simulation_truth_all_active_motor_units,20,9,0.20880228682919585,0.15144601203308897,-0.05735627479610689
isi_cv,unitless,simulation_truth_all_active_motor_units,20,10,0.22494868689668582,0.15696741064910524,-0.06798127624758057
isi_cv,unitless,simulation_truth_all_active_motor_units,20,11,0.20248725363378434,0.16688054126218824,-0.0356067123715961
isi_cv,unitless,simulation_truth_all_active_motor_units,20,12,0.19257349841670848,0.14047025399297805,-0.05210324442373043
isi_cv,unitless,simulation_truth_all_active_motor_units,20,13,0.2356596973624149,0.18006182291337108,-0.05559787444904382
isi_cv,unitless,simulation_truth_all_active_motor_units,20,14,0.22254401804172852,0.16932815514311808,-0.05321586289861044
isi_cv,unitless,simulation_truth_all_active_motor_units,20,15,0.2163959589803874,0.132926142043458,-0.0834698169369294
isi_cv,unitless,simulation_truth_all_active_motor_units,20,16,0.1983626883303411,0.14851002236227215,-0.04985266596806895
isi_cv,unitless,simulation_truth_all_active_motor_units,20,17,0.22602056099494772,0.16144138088043156,-0.06457918011451616
isi_cv,unitless,simulation_truth_all_active_motor_units,20,18,0.19271603159332765,0.16386914909015443,-0.028846882503173216
isi_cv,unitless,simulation_truth_all_active_motor_units,20,19,0.21123762188268985,0.15942334977734515,-0.0518142721053447
isi_cv,unitless,simulation_truth_all_active_motor_units,20,20,0.23402622816792118,0.20336307893173491,-0.030663149236186266
isi_cv,unitless,simulation_truth_all_active_motor_units,20,21,0.22266526776168674,0.15973047474640428,-0.06293479301528246
isi_cv,unitless,simulation_truth_all_active_motor_units,20,22,0.20303816188669063,0.1361932282817599,-0.06684493360493074
isi_cv,unitless,simulation_truth_all_active_motor_units,20,23,0.22100548510726073,0.17605557832844695,-0.044949906778813775
isi_cv,unitless,simulation_truth_all_active_motor_units,20,24,0.19765069196358642,0.15124297072714638,-0.04640772123644005
isi_cv,unitless,simulation_truth_all_active_motor_units,20,25,0.2013939395445983,0.13413748146478105,-0.06725645807981726
isi_cv,unitless,simulation_truth_all_active_motor_units,20,26,0.2135267599101068,0.14345008074996576,-0.07007667916014104
isi_cv,unitless,simulation_truth_all_active_motor_units,20,27,0.2273388300072591,0.1285208763080492,-0.0988179536992099
isi_cv,unitless,simulation_truth_all_active_motor_units,20,28,0.22531235943435754,0.1526064085412998,-0.07270595089305773
isi_cv,unitless,simulation_truth_all_active_motor_units,20,29,0.22934360258081465,0.14305740371922832,-0.08628619886158634
isi_cv,unitless,simulation_truth_all_active_motor_units,20,30,0.22063321330988747,0.15419213805090426,-0.06644107525898321
isi_cv,unitless,simulation_truth_all_active_motor_units,20,31,0.1939079932106651,0.14219491269166512,-0.051713080518999976
isi_cv,unitless,simulation_truth_all_active_motor_units,20,32,0.22930361492919032,0.15204875417306335,-0.07725486075612698
