frequency,coherence
0.0,0.006899435223244809
0.22727272727272727,0.017609356989249585
0.45454545454545453,0.018324513956483695
0.6818181818181818,0.010277157400866627
0.9090909090909091,0.01260755570289257
1.1363636363636362,0.015562040945466196
1.3636363636363635,0.013247255154887594
1.5909090909090908,0.0066113831492727315
1.8181818181818181,0.0013602784105183295
2.0454545454545454,0.0002709944468463076
2.2727272727272725,0.0019936579563141787
2.5,0.004873090056316142
2.727272727272727,0.002984124954940773
2.9545454545454546,0.004162999355183606
3.1818181818181817,0.002512368167634726
3.409090909090909,0.0031796004059930095
3.6363636363636362,0.0003029828954232596
3.8636363636363633,0.00047496362405581154
4.090909090909091,0.0017438080858265877
4.318181818181818,0.0012487980281206317
4.545454545454545,0.001053888600379991
4.7727272727272725,0.0012131138040577807
5.0,0.00033798818106210216
5.2272727272727275,0.001894439768420178
5.454545454545454,0.0015040863293467838
5.681818181818182,0.0011087879078071074
5.909090909090909,0.0011728651346582396
6.136363636363636,0.0022835892419586484
6.363636363636363,0.0035616713525521183
6.590909090909091,0.0008267137769822272
6.818181818181818,0.0004354131462023493
7.045454545454545,0.0009754271414252384
7.2727272727272725,0.001277232152693324
7.5,0.0013518780368703106
7.727272727272727,0.001173965616800432
7.954545454545454,0.0004228114202891564
8.181818181818182,0.0012235177775374692
8.409090909090908,0.0020644352514293494
8.636363636363637,0.001802427304194963
8.863636363636363,1.758695821204061e-07
9.09090909090909,0.0020921880678685294
9.318181818181818,0.0013224329512674289
9.545454545454545,0.0004711522868775404
9.772727272727272,0.0014286117601571549
10.0,0.00013194985330870437
10.227272727272727,0.00030010170656052574
10.454545454545455,0.00048567071022282706
10.681818181818182,8.663021780079201e-05
10.909090909090908,0.0006633830037188964
11.136363636363637,0.001744778264186905
11.363636363636363,0.0005793287969470714
11.59090909090909,3.347735766733463e-05
11.818181818181818,0.0003250865612529524
12.045454545454545,0.0009013581951799253
12.272727272727272,0.0009248024683516709
12.5,0.000313704987478844
12.727272727272727,0.0015591359423517206
12.954545454545453,0.00031626355485953896
13.181818181818182,0.0002969776160408938
13.409090909090908,0.00045410024797985684
13.636363636363637,7.875575861883663e-05
13.863636363636363,0.00028456048153440155
14.09090909090909,0.00029996818831366887
14.318181818181818,0.00019971342788933986
14.545454545454545,0.0002561091617851626
14.772727272727272,0.000485229438685306
15.0,0.0002920829015286356
15.227272727272727,0.0003003594386693328
15.454545454545453,0.00016860011969510512
15.681818181818182,0.0003038015713934767
15.909090909090908,0.0003607240614273123
16.136363636363637,0.0005113270413126607
16.363636363636363,0.00018765578051627843
16.59090909090909,0.0003829955909835102
16.818181818181817,0.00027258451508499785
17.045454545454543,0.0006925059582170481
17.272727272727273,0.00043133437040461536
17.5,0.001159228919056286
17.727272727272727,0.0004901966446099002
17.954545454545453,0.0003057632380660067
18.18181818181818,0.00022523955387270244
18.40909090909091,4.657883088058575e-05
18.636363636363637,0.0003632694432038762
18.863636363636363,9.97503795590405e-05
19.09090909090909,0.00021571335201826819
19.318181818181817,0.00036290540721006597
19.545454545454543,0.001693046565886781
19.772727272727273,0.00030380958384661254
20.0,5.3409376945662987e-05
20.227272727272727,1.9988483194572433e-05
20.454545454545453,0.0002242364588051213
20.68181818181818,0.0008586369721488011
20.90909090909091,0.0005399713132464615
21.136363636363637,0.000615325410909356
21.363636363636363,5.042727394144462e-05
21.59090909090909,0.0003133846657338518
21.818181818181817,5.3755153475743524e-05
22.045454545454543,0.0002734910103925748
22.272727272727273,0.0009252687916383877
22.5,2.5307533086490156e-05
22.727272727272727,0.00010713127559424622
22.954545454545453,0.00047463033474165337
23.18181818181818,0.002436978900009808
23.40909090909091,0.00047112361304227357
23.636363636363637,0.00016615926806728637
23.863636363636363,0.0006405070867193497
24.09090909090909,0.0006694901211378191
24.318181818181817,0.00045006447618590724
24.545454545454543,0.0007240312270214108
24.772727272727273,0.0007198299838675214
25.0,0.0012741944071547964
25.227272727272727,0.0026972892386366303
25.454545454545453,0.0010854552877537734
25.68181818181818,9.064062733972269e-05
25.909090909090907,0.0008403060645523657
26.136363636363637,0.0011054786958348132
26.363636363636363,0.0005422453202570655
26.59090909090909,0.00024712826225247874
26.818181818181817,0.00020718182049031831
27.045454545454543,0.0004990667487390616
27.272727272727273,0.0010729165371044713
27.5,0.0007877883482442611
27.727272727272727,0.00039620902138040316
27.954545454545453,0.0008195790498201452
