firing_rate,ISI_CV,neuron_index
19.166666666666668,0.03673143829337393,10.0
19.833333333333332,0.030418267304518343,10.0
17.333333333333332,0.045713539353885176,250.0
17.833333333333332,0.03884322090832078,10.0
3.0,0.610371576880992,250.0
17.166666666666668,0.047358945181878186,10.0
17.166666666666668,0.043291739291903095,100.0
17.666666666666668,0.041194420458609084,10.0
10.0,0.19326292063420186,250.0
13.666666666666666,0.09049955080838426,250.0
16.166666666666668,0.04831144191980047,10.0
16.166666666666668,0.04879274101818669,100.0
2.6666666666666665,0.3275890916865639,250.0
20.5,0.03375800443532712,10.0
14.833333333333334,0.06318215889448611,10.0
11.0,0.1378458086465835,100.0
15.833333333333334,0.05334957783503303,10.0
12.166666666666666,0.10517827038246902,100.0
17.166666666666668,0.04777931777963396,10.0
16.333333333333332,0.053061913396930394,100.0
17.166666666666668,0.04800171059173521,10.0
18.333333333333332,0.04108793819375023,100.0
18.333333333333332,0.03749354481854428,10.0
21.166666666666668,0.030905873045307893,10.0
11.666666666666666,0.1292916619817186,250.0
0.8333333333333334,1.1301118497006801,10.0
14.0,0.0765195802545698,250.0
2.0,0.4256774176881103,100.0
12.333333333333334,0.10443873923409348,250.0
16.333333333333332,0.05757727965170994,100.0
22.333333333333332,0.0316191264855732,10.0
20.5,0.026959284609886624,10.0
7.833333333333333,0.2784451552933148,250.0
19.0,0.03692321961878503,100.0
19.333333333333332,0.03486497469501877,10.0
7.0,0.3184342552621406,100.0
20.0,0.03177906948656808,10.0
11.166666666666666,0.12886328943204337,250.0
9.5,0.19341990841242304,250.0
18.5,0.037067995491568154,100.0
0.6666666666666666,1.0,250.0
12.166666666666666,0.11245350363983682,250.0
15.333333333333334,0.06007796292012251,100.0
17.333333333333332,0.04367703743233718,100.0
16.333333333333332,0.04413295471620569,10.0
11.5,0.1209676547351619,100.0
6.833333333333333,0.27697367719128796,100.0
16.0,0.05671216742613665,250.0
17.5,0.04048314428916514,100.0
20.166666666666668,0.03030908889127095,10.0
8.333333333333334,0.20780557081793494,250.0
13.833333333333334,0.0760248938283495,100.0
17.833333333333332,0.04079521130690752,100.0
15.0,0.07385359286588128,100.0
0.5,1.0,250.0
10.166666666666666,0.13245469068300936,100.0
17.0,0.04047756113768768,100.0
2.6666666666666665,0.5202618715362072,250.0
19.666666666666668,0.030808614552009787,10.0
20.666666666666668,0.030697152797555857,10.0
10.333333333333334,0.14948534956526005,100.0
2.0,0.6619259223590158,250.0
19.0,0.03500543137309182,10.0
13.833333333333334,0.07741793126027142,100.0
16.833333333333332,0.0498591335973017,10.0
20.5,0.03171954970199635,10.0
14.333333333333334,0.07598344805595397,100.0
16.833333333333332,0.051638899357570406,10.0
